uniqueidentifier,amount,date
bca-52d9dc3a-0103-40de-a66b-d90eff973fc0,-467000.00,2024-10-31
bca-2ef38090-e666-412c-a84f-54d8daed5b49,863000.00,2024-11-03
bca-8aee869e-0523-4684-9036-712ae0740499,150000.00,2024-11-01
bca-fd2bb44b-214c-44a8-8377-20cdfaa93ae1,800000.00,2024-10-28
bca-6fc89036-72e5-41c7-8096-38fb92a06c1d,-525000.00,2024-10-29
bca-1fbe47f6-6954-4a9d-802e-cf2b865dd6ca,330000.00,2024-10-28
bca-6a95a169-3cf1-4f60-bc82-ec0785a4839c,-393000.00,2024-10-30
bca-5b33a537-b0aa-494e-a2a9-5caba8a3f324,-397000.00,2024-11-01
bca-7582abed-a5c0-4768-b76a-db62fd5cebe2,-958000.00,2024-10-28
bca-ec3531cf-2f30-455a-9362-b4ee45c8e83d,-737000.00,2024-10-29
bca-937dd962-0ea0-4740-b176-b0ce71146616,70000.00,2024-10-31
bca-433ece65-eba3-4932-8e40-3401704b62c2,-463000.00,2024-10-29
bca-051abc58-d374-42ec-8896-8e712ff5419e,-10000.00,2024-10-30
bca-7c836987-9740-4b32-a4cb-ccec134b58d7,91000.00,2024-11-03
bca-debe2ed0-0f83-4cac-bf2b-1f967b6bd7aa,631000.00,2024-10-28
bca-f58ed20c-6efa-4b7d-afac-9d45dd37f2d0,277000.00,2024-10-29
bca-ed2a7d1b-5a44-437a-ab15-49d156b5ac18,37000.00,2024-11-02
bca-b8f8e233-0a19-4503-8d20-fa5f0a2bde05,923000.00,2024-11-03
bca-397b7620-1b9d-4b79-9f18-4db756c012b8,625000.00,2024-10-28
bca-7a689c04-c6c0-4dee-b51d-e0d87f68cd42,-942000.00,2024-10-28
bca-20e15e6c-2615-4c42-bfb5-160186f9ac0a,881000.00,2024-11-02
bca-3aab05a9-0c50-49f6-b718-056fb953c2b1,-775000.00,2024-11-03
bca-f0b9578f-5b17-4067-99d3-959af49da2b9,-211000.00,2024-10-31
bca-c6e00caa-706a-425e-976d-d690e1c9f21c,-798000.00,2024-11-01
bca-ba3aa608-a9f9-4d7b-9db6-a5652e5c749e,-283000.00,2024-11-02
bca-ce2369e1-f586-496a-a11e-f9b1d3e5f31d,-935000.00,2024-10-29
bca-773f4187-aca6-463f-8de2-90f8c0c183b6,-117000.00,2024-11-01
bca-88052131-37f1-4087-8e43-e0a05d2592e7,400000.00,2024-11-02
bca-36f1f716-dc21-427d-a424-d70a1109663f,969000.00,2024-10-29
bca-ca3f5fa1-d862-44c5-b761-5b3b70719152,-555000.00,2024-11-02
bca-389dfc22-a52c-42bb-863b-ed8409eb059a,-375000.00,2024-10-31
bca-09535760-f115-4572-b79b-2403931a7847,666000.00,2024-11-03
bca-5599b4bc-c2c1-4e14-b2fd-a8b540fcf978,373000.00,2024-11-03
bca-1cb92f5c-bad9-41fa-a80e-c97b3f2c3b7b,-127000.00,2024-10-30
bca-33399671-ce1d-4eb7-b7d3-d6a14179b6f3,-813000.00,2024-11-02
bca-5517d4bf-a230-4b9e-8b48-e393a71a1220,304000.00,2024-11-03
bca-30d6a80c-2dd7-4877-9861-b2d7bb73689c,-930000.00,2024-10-31
bca-2fbf8160-5c49-48ab-96a7-d3a687fcdff1,345000.00,2024-10-30
bca-c22cd38e-4bc4-4f5f-b5ab-982508fcdaf6,-295000.00,2024-11-02
bca-27e4c803-f9b5-4fa8-8173-66c33a4ee1e3,-716000.00,2024-11-01
bca-0b406fce-161a-4432-a006-17aef518defe,920000.00,2024-10-28
bca-06e74084-103b-455a-9a9e-ae886e1ae552,254000.00,2024-10-29
bca-e3fb21dd-2f43-4593-bbc5-ad7dbf6af19d,534000.00,2024-10-31
bca-22a04211-8631-4613-bb1a-73c3ab63ab3c,559000.00,2024-10-28
bca-180ebc5c-b6d4-4028-b6e3-8905ac874370,-683000.00,2024-10-31
bca-d5d09638-2ce3-4242-b04b-5b515b1b382c,-134000.00,2024-10-28
bca-0af97489-ec59-4be1-b741-06ad15fcea75,-917000.00,2024-11-03
bca-ac791e73-ae4b-4393-bffa-9672f0af75db,53000.00,2024-11-01
bca-05341d96-550e-43e5-a30b-f126321b7f10,172000.00,2024-10-31
bca-d9492fe5-cc24-4f04-89af-876045f9eb09,-900000.00,2024-10-29
bca-384da016-e3aa-40fa-b74e-a5d3e89a2378,987000.00,2024-11-01
bca-5188b0c1-197e-4e94-84a6-31097b479370,711000.00,2024-10-31
bca-67c44450-44c2-4b8f-b102-088bb4ce6e42,-77000.00,2024-10-31
bca-3cfc5850-2124-4d31-963f-13aa8ac8bf39,681000.00,2024-11-02
bca-85b11859-5aad-459f-8946-06f53d08553c,-697000.00,2024-11-03
bca-f83801c2-1425-43ab-93fe-d3b308bb0539,736000.00,2024-11-03
bca-bea5fc0f-bfe2-463d-a573-7ef4147d5d5d,-340000.00,2024-10-30
bca-aadf6739-09a9-4537-b2c6-3e1dfd685e71,-95000.00,2024-10-30
bca-5ab84bfd-cf0e-456e-9db1-144c17cddf23,522000.00,2024-10-31
bca-a4c394ee-bc78-4994-92d9-84d539205fc2,377000.00,2024-10-29
bca-8da35c48-89e6-435b-a67e-09607733df00,-3000.00,2024-11-02
bca-236f6c0e-e2be-4d64-91c7-2be242261396,424000.00,2024-11-02
bca-054e0c0b-bb62-4276-a536-22a84f7dc438,-290000.00,2024-11-01
bca-362742d2-304b-460a-aced-f24f56bea0ef,-676000.00,2024-10-30
bca-08c4c1cd-f966-43bb-8a16-61a7313b2748,-386000.00,2024-10-30
bca-5104c7dd-5745-4881-adf6-3bdde6b78e5c,92000.00,2024-11-03
bca-93143776-f85a-4806-b06a-92d7061d8552,188000.00,2024-11-01
bca-c5ccc57b-d526-4187-91f4-5b1204ee0930,-226000.00,2024-10-30
bca-ebfb4d94-113d-4e8f-baca-2e38d7508144,-856000.00,2024-10-28
bca-8631d65c-e4c0-4d05-92c2-17d41166fda2,-415000.00,2024-10-28
bca-f838208c-5664-4467-8877-16eb6e989d43,-172000.00,2024-10-30
bca-30d88a93-c513-4936-9a25-584498238c6b,295000.00,2024-11-01
bca-d227b21b-646f-43b9-aa39-d4e99368af9a,602000.00,2024-10-31
bca-2a5f85a1-f7a6-4f76-b6b3-2ad770b46cb7,-128000.00,2024-11-02
bca-831ace50-e2c7-44a9-bd10-14d9da39f329,-89000.00,2024-11-03
bca-028c763c-6974-412d-b10f-853e3f307406,-394000.00,2024-11-03
bca-7d5079a0-9c61-496b-87f4-46416c407c0e,-949000.00,2024-11-01
bca-3da833d4-bd2e-42b4-b72d-b936e99a0cb6,-534000.00,2024-11-03
bca-c5c1c221-ab7f-47a9-bc2a-18b04f26d963,-583000.00,2024-10-28
bca-c953a218-2e34-4ffd-bcc8-50cc533fbe53,154000.00,2024-11-02
bca-c608311b-e348-47ca-90a8-1c9b1a85b9e5,945000.00,2024-10-31
bca-3f4ccf0d-e6e0-4e3e-8952-a0bdffae8b09,857000.00,2024-10-30
bca-4f1eae3a-1afe-4ff0-83d5-10261abbcf8b,707000.00,2024-11-02
bca-b95cae02-61e2-4798-b937-3b9dfeded73c,-631000.00,2024-11-02
bca-2886d981-9c3a-43b4-80a4-a71adacb0463,349000.00,2024-10-29
bca-392467eb-2263-4a69-ad48-e3137af521c0,-850000.00,2024-10-30
bca-3dddfa8a-2ffe-4de6-bf0f-dee87b2adf23,-441000.00,2024-11-01
bca-aa9b7902-0e2f-4796-97ac-e814c0c57fb8,56000.00,2024-10-29
bca-718b4e97-cb09-4d95-aac8-7879c89fc63a,679000.00,2024-11-03
bca-02a24af6-9213-439d-bde1-17d75dd2cb6e,56000.00,2024-11-01
bca-00fa339a-68c8-4181-b76a-546082bb9b91,-322000.00,2024-10-30
bca-fdd07be8-d4a1-4566-834c-cb4162ac4bb0,-204000.00,2024-11-03
bca-bbb95677-e4ad-4170-8a23-531676c1ce89,201000.00,2024-10-31
bca-1524daf0-10b2-45d2-b15f-2be62c6c3375,384000.00,2024-11-03
bca-208e404d-7d96-4429-bb01-f64fe5eb907b,-368000.00,2024-10-28
bca-888bf104-a97c-4a2b-91b2-b7a4c48b053b,596000.00,2024-10-31
bca-6513df8a-f417-49ab-9ed2-26c83476b697,467000.00,2024-11-01
bca-d0146ac0-320b-4920-8dbd-49086dd5e869,-726000.00,2024-11-03
bca-26839af8-1974-4aa7-b127-b6a41f247d64,348000.00,2024-10-29
bca-73f32249-811d-4391-9e1f-dc6304bf7317,-273000.00,2024-11-01
bca-3bfd3b82-1a61-4e70-af79-09a22641093e,682000.00,2024-11-03
bca-ce1e866a-5902-496d-8c67-885f4b51cccc,7000.00,2024-10-30
bca-d5a4acb4-01d3-4e0b-b9c6-0915feb7f336,-286000.00,2024-10-31
bca-d0c81029-59bc-4dd0-9c40-75c73ae4a76d,177000.00,2024-10-30
bca-aaff1ccd-fb28-436c-b75f-ece845c04b38,-449000.00,2024-10-28
bca-2bd047ef-d611-40ea-ae65-7f2383243790,657000.00,2024-10-31
bca-984232fc-fb2a-429e-a08f-fd1225dcda0c,-679000.00,2024-10-28
bca-6f74d409-5563-48de-8ae9-16cd72961a38,-883000.00,2024-11-01
bca-20efa1d2-9d2a-49db-8377-f602740ac020,237000.00,2024-10-31
bca-6d7f2766-1b74-4105-a569-46364540c80e,507000.00,2024-11-03
bca-cbb32ed4-e129-41fd-9aed-5eab44e3976c,812000.00,2024-10-30
bca-dae02b01-bed1-47b7-981f-2c0427596f18,592000.00,2024-11-03
bca-767d39b1-cc45-49b1-a28d-516c961ce1dd,-395000.00,2024-10-29
bca-d4d3fd87-8649-44a5-b9d7-23ac60618c61,-688000.00,2024-11-01
bca-cbbbc66c-ff50-43f6-82b5-ffe104c2701d,760000.00,2024-10-30
bca-63146584-cd53-4a8c-a7d3-b2b3099819be,444000.00,2024-10-30
bca-40e89dbb-3552-4cbf-bba5-1be502d09a8f,460000.00,2024-10-29
bca-47e2d6b5-01b2-4153-a9f6-a0830b2ab973,113000.00,2024-10-28
bca-c9d200ae-66af-40cc-b94d-0d70c3842f3e,-61000.00,2024-11-01
bca-cf3be6bc-97f9-46bc-aa05-ce3f4214836d,352000.00,2024-11-03
bca-91137e0c-db36-4587-b41e-f6d76df1d708,557000.00,2024-11-02
bca-31d1980c-6b6c-47d0-922d-4c2e1c6e1829,-268000.00,2024-10-31
bca-2134e2ab-52a0-4e01-8091-9a4f6fe8f0cc,12000.00,2024-11-04
bca-664926b2-f347-457b-bbf8-abd60caa23ba,855000.00,2024-10-30
bca-c4de208c-d622-4ee6-a13d-c9e8b91bcb77,98000.00,2024-11-03
bca-5a5825b7-87b6-487c-81f1-5dc9178c1982,713000.00,2024-10-30
bca-459b01c0-b201-4eee-af93-3fdb2b82dbcc,340000.00,2024-10-29
bca-d4d00f6b-d803-47f8-801f-f32f54b552fe,-405000.00,2024-10-30
bca-879053c2-f00c-44cb-bd9e-1bd438292d93,-553000.00,2024-10-31
bca-6054b28b-40fa-49ea-a389-465d944f1f28,-988000.00,2024-10-30
bca-34507a28-4fba-43f2-b117-f7eeaa0684c7,151000.00,2024-11-02
bca-86b09c85-bfa9-49fd-ae1a-d0cef7c14658,851000.00,2024-10-31
bca-394314b7-518b-4076-b43d-8cf484c0e94e,251000.00,2024-11-03
bca-28973e00-f361-4172-a922-c627594d8468,797000.00,2024-10-31
bca-0d137507-c91f-453d-b14f-a6c10b1005fa,-719000.00,2024-10-30
bca-b3c8cfe4-c3cb-4c8a-8381-22d1dfad3762,-949000.00,2024-11-03
bca-0ae9828c-239e-49bf-a059-af779c4e5f9f,-166000.00,2024-10-29
bca-73f7ebb4-2b62-4ff9-b6c5-b6844e6620d2,472000.00,2024-11-01
bca-c5daac03-e7c2-40ac-af71-ca1afbe0c0f0,-157000.00,2024-10-29
bca-f403709d-d191-4018-82f8-a02b5c030c62,-775000.00,2024-10-30
bca-20522be5-9abb-4f61-abe5-a6c4ae7e2296,491000.00,2024-11-02
bca-1eedf498-9dc1-4a5f-b2ce-fed5166b0ab6,-866000.00,2024-10-29
bca-ffd1cfaa-2d8a-40b8-92d5-f8e7e069d971,-742000.00,2024-10-29
bca-f6039f5b-44bf-4edb-be8b-68aa9e4ad79e,-129000.00,2024-10-31
bca-dd35238f-1d7a-4a84-a05b-2fc5b4077f22,229000.00,2024-11-01
bca-812df828-a64d-4d7c-84ed-7ade8776fc25,212000.00,2024-10-28
bca-7a61bb82-b483-4d95-a9a8-6cda50149acc,519000.00,2024-11-03
bca-22e09753-1e3c-420e-a068-6d7d47f74167,-128000.00,2024-11-01
bca-8a837a40-f787-46b0-bbbb-e8388140b4aa,879000.00,2024-11-02
bca-a9887106-1f8a-4d83-9119-fe82f63578a7,-626000.00,2024-11-02
bca-ab4f5c22-3904-4acd-a320-90c5b697463e,293000.00,2024-10-30
bca-7f171ed0-8813-4c2d-9190-9a3d1e86b857,-380000.00,2024-11-02
bca-03bb44d9-b8c8-4550-b00e-98f3ea36b9b3,312000.00,2024-10-30
bca-35f5ca25-3469-46b8-a74f-b6fea60e3469,-456000.00,2024-10-28
bca-6ac9c030-47e6-498b-87f0-67860048f4de,-612000.00,2024-10-30
bca-3564fee0-37cd-4e96-8639-a285b7432674,724000.00,2024-11-01
bca-afa4d96e-a4a3-44bb-accc-67130be81f70,-203000.00,2024-10-31
bca-68adb42e-cff0-4b5e-bd8c-b65f5d79d78b,668000.00,2024-11-01
bca-07a7945a-50a4-4a04-95b9-9cc01907925a,-799000.00,2024-10-30
bca-c9a06a98-6ebc-429d-b8f4-29cfccc9ec82,534000.00,2024-11-02
bca-a9afa49f-96a6-462e-801c-539ad3ea6189,-283000.00,2024-10-31
bca-0f94f43f-a613-4924-9e3a-cb4181917a89,-810000.00,2024-11-03
bca-4a683457-15c4-4032-a993-28dc04cf7279,236000.00,2024-10-31
bca-03eaff10-da7e-4aa2-ad4e-b4670452962b,-95000.00,2024-11-03
bca-cf978425-4a60-4d4b-be11-ee87d59421d5,-307000.00,2024-10-29
bca-b43acabd-4173-4056-824f-911efa2779fc,585000.00,2024-11-01
bca-618eb710-5cbf-406f-b3f6-39755fe69454,-252000.00,2024-10-28
bca-33cba58a-97f5-4a3a-b044-d922f7f585f2,-462000.00,2024-10-29
bca-4f62724e-d3dc-4c76-82e4-55002dab183d,-875000.00,2024-10-29
bca-690ba5c1-01a9-4a31-84d2-a95c025e3006,160000.00,2024-10-28
bca-d8b58c1c-b204-43b5-8929-98c30e6fabb4,639000.00,2024-10-31
bca-798ac844-9695-460f-bd46-abfdd2f3c703,-496000.00,2024-11-03
bca-0daa54f2-9446-4cb1-acdd-a792ba7a7575,110000.00,2024-11-02
bca-428d3d9a-fb0e-4d0d-94da-0246f4fe0276,-377000.00,2024-11-03
bca-804a5538-b99a-4014-967a-3d64fd0c1ffe,221000.00,2024-10-30
bca-d8fbd395-2a23-4ece-b913-6b98833a04bd,-699000.00,2024-11-02
bca-56582ebc-5c67-4401-b30a-a07b1cbe44b0,877000.00,2024-10-30
bca-e296ba67-daee-4ef6-931b-2cf6169023f7,-964000.00,2024-11-01
bca-2d8d23bb-2879-4536-8e0d-3a2c6e6800f5,-543000.00,2024-10-30
bca-54900705-6537-45d3-88e3-3f032fad05e6,-570000.00,2024-10-31
bca-07faca2f-40d2-4db0-b301-7135941830e9,-744000.00,2024-10-30
bca-61e8d2b0-1784-40c1-ab67-ff0b4e97c313,-161000.00,2024-11-02
bca-184bd884-07df-4dea-beec-42188af74480,136000.00,2024-10-31
bca-061fd3f8-7824-49ca-9d3c-dac627d0c1e9,-265000.00,2024-10-29
bca-91036210-7137-4648-b451-c406a6836486,228000.00,2024-10-31
bca-064b6076-ecc4-429f-a001-35a326feb3eb,221000.00,2024-11-01
bca-69ae085b-031a-4bb7-a6a1-5f80567aeb8f,-271000.00,2024-11-02
bca-0c1851cc-95db-4fea-b146-497983c2f1b2,-517000.00,2024-10-28
bca-b119ec2a-135d-4560-a985-a0005e2eb28d,778000.00,2024-10-30
bca-64f6ed61-cd37-44e2-9fcf-00e2517286c7,704000.00,2024-11-02
bca-3b4fe1dc-8d05-4bf0-99ea-48bc164632b7,849000.00,2024-11-02
bca-9cd5133d-c852-4046-8636-27f5144d37d4,-182000.00,2024-10-29
bca-7e6a9380-5c0d-4e86-b9aa-ae697bc61ae6,-539000.00,2024-10-28
bca-25029881-04ce-4214-9bd5-57fa36e9efe9,-678000.00,2024-11-02
bca-ac214c85-0309-429e-bcbf-00123505b9e2,131000.00,2024-11-01
bca-ef7048e9-258e-44cf-a885-d83ccf864c3d,728000.00,2024-10-31
bca-3e50905c-424d-4820-abe9-db8743b4f2cd,170000.00,2024-10-29
bca-7c62fcfb-ab90-4898-8333-1207110b07a4,-355000.00,2024-11-02
bca-78695815-514c-4284-bcbd-d7a8c45a9383,360000.00,2024-10-28
bca-72c7bea5-5765-4543-a848-86a68a10e880,104000.00,2024-11-04
bca-b8366308-ada2-436f-9c8b-5d928eea4c81,-711000.00,2024-11-01
bca-7d793beb-8489-4210-912d-b0a8c7ea2d71,-428000.00,2024-10-30
bca-a5423b45-d1a6-4e22-aae8-c8fe9922fae8,372000.00,2024-10-29
bca-e987cee8-2041-445d-9f16-63a3819fbfff,392000.00,2024-10-30
bca-0d6ee973-f205-4d9f-9586-068c2d4655b3,-661000.00,2024-10-30
bca-c9ea9718-aedf-4730-a285-941944c9cf4b,966000.00,2024-11-03
bca-d852a0e0-3101-4f11-bcc8-5ec369ab6790,-184000.00,2024-11-01
bca-db9428c7-f415-45c6-bce9-c1f05ef06150,244000.00,2024-11-03
bca-a33a98ec-2286-4d12-983c-41aa55b07081,58000.00,2024-11-02
bca-0e92a447-4be9-4e75-9e66-c8ada7910fb8,-445000.00,2024-11-01
bca-5a984769-4745-4b93-a441-7819291c601f,193000.00,2024-10-28
bca-da539cb9-26ea-4a4a-835f-beee7b682cf5,-529000.00,2024-10-28
bca-3cbaafe9-46df-49a0-a82f-4a12d3307469,63000.00,2024-11-02
bca-df75867d-60ab-4d8b-8346-3e7a7d4fb70e,800000.00,2024-10-31
bca-37840d58-2e21-48ac-94c2-f33e6f0e4f8a,-573000.00,2024-10-29
bca-66a46b0d-c9d8-4fd9-9131-3f18e5ede4e9,491000.00,2024-10-31
bca-25ab95ab-47b6-4df1-8fb6-0b90e843b57e,853000.00,2024-11-01
bca-f6fdcf11-e20d-4b36-9911-4343a39845cd,-872000.00,2024-10-28
bca-67257ea4-94d8-42ec-8c88-b25c7a2e8cb4,496000.00,2024-11-03
bca-72300d96-5f0b-474e-bd7a-9f6dc7388339,-509000.00,2024-10-30
bca-a1b39fd8-9cf1-48a6-8a2c-e2ee0761b1aa,-169000.00,2024-11-01
bca-4a449038-91c6-44f0-a5c3-621bfef59c2b,625000.00,2024-10-30
bca-460aa76a-c0cb-408e-83be-0a1726fa1d66,-721000.00,2024-10-28
bca-5c5e8861-0831-466a-88ce-5df77a887264,660000.00,2024-11-02
bca-a9142fe2-4e55-41c8-96f5-65edf684f958,-47000.00,2024-11-03
bca-b7b04176-bd96-4e23-add8-fb08072a511f,-903000.00,2024-11-01
bca-d5bb7a04-f02e-4c05-bdf8-b8a7c9407eb3,-8000.00,2024-10-28
bca-475f7d0e-f94c-427a-98d8-b4c4c768a1c6,462000.00,2024-10-28
bca-33336b5e-5c53-41c6-b582-3fa4bf77efcf,24000.00,2024-11-02
bca-0ef7796c-72f8-4590-b344-6802ef0d1cd2,991000.00,2024-11-02
bca-629e87c9-dfa3-4f23-b9c4-8154caccf17e,3000.00,2024-11-03
bca-caab2949-e12e-45ad-a64c-ea7867163084,-301000.00,2024-11-01
bca-d48ea360-5c24-49e4-8b4d-7ae251bc298d,808000.00,2024-11-02
bca-5dc29564-91c6-469f-811a-da26c185cd24,-330000.00,2024-10-29
bca-435b26f8-25b5-4c45-8a06-385cb0d5119f,-159000.00,2024-10-28
bca-c5ccf603-7074-4c00-8675-3c80ca5cb578,546000.00,2024-10-29
bca-8bb2af55-f56b-48f8-bab2-a5d437cd9c27,663000.00,2024-10-29
bca-d1b6dde6-d9df-496d-8923-273087fc9dd2,361000.00,2024-11-01
bca-123f5512-4e7a-4b6e-a39c-8f6bb884607f,-216000.00,2024-11-03
bca-56aeed8f-a1e0-4b6c-a6e3-b5d00101e415,86000.00,2024-10-31
bca-1921634a-34d4-4a19-b89f-4c70347f5a18,-98000.00,2024-10-29
bca-c980551f-91b0-4c4c-bab6-185084b44fd8,809000.00,2024-10-30
bca-fc45a845-58ce-4857-abbf-73a571abbef1,-470000.00,2024-10-28
bca-6060d5b1-bbdf-428f-96de-c7524de5c5d4,-105000.00,2024-11-01
bca-28ec9fdd-6bec-475b-93f9-563b72bc2342,189000.00,2024-10-28
bca-ee7002db-18dc-4c03-9226-12c5faf3eb5a,645000.00,2024-10-30
bca-0c395673-fce6-4c80-acaf-6a5dbcf56368,841000.00,2024-10-28
bca-79d07a58-7223-4561-8d99-d6e98a617f58,439000.00,2024-11-03
bca-d676b9ad-12c4-4778-b973-3917d646a281,-450000.00,2024-11-03
bca-486f097b-8e78-4115-8b8a-54296ebfc1a2,941000.00,2024-11-01
bca-47f39723-d484-4426-9ebd-cbda803d3b3b,-123000.00,2024-11-03
bca-763bd824-e42a-44b9-a315-fe1db4342eef,963000.00,2024-10-30
bca-038e86d1-f97b-4819-8fc0-def5d8ad596d,-821000.00,2024-11-02
bca-e982af93-432e-4064-a7f6-8e1d9f1a7890,-881000.00,2024-11-02
bca-df74c1bd-014d-44ee-8105-f51be11322e2,-437000.00,2024-10-28
bca-24562f9d-9fec-4dce-b704-a7977dfd1a1f,2000.00,2024-11-01
bca-065dd84a-fd1e-4f94-b7e8-3b65ce27c002,-78000.00,2024-10-29
bca-9341b21a-b967-4614-94df-19869b1a018f,-847000.00,2024-10-30
bca-a37a989b-f306-4dfc-80d7-1f8ed238a946,212000.00,2024-11-03
bca-a02ca92f-c62c-451b-9d68-51740dea95a3,901000.00,2024-10-30
bca-c775183e-4a7c-4c1f-8f3f-2fa2a8f97ac9,-408000.00,2024-10-30
bca-80c7bc9b-ee1d-4c4c-81e4-909d0dd3c011,-312000.00,2024-11-01
bca-3008af75-22bc-42be-b3c2-ae8342a0060b,-371000.00,2024-11-03
bca-989184b6-83a9-4063-bfb2-3dcb79dc8997,368000.00,2024-10-29
bca-f12ca91e-0cb2-4279-b8dc-6592813ec98c,929000.00,2024-10-30
bca-68f638d5-96c9-44f1-a5fa-1bd1ff7d0b37,-347000.00,2024-10-29
bca-305375f2-9202-43d6-bf91-3a905e62374c,-148000.00,2024-11-01
bca-10dde753-0450-4316-9f8c-44456e74f8f4,977000.00,2024-10-30
bca-8bc8b4aa-a4f7-4514-826a-c61ec86324ca,-764000.00,2024-10-30
bca-2077af8d-b47a-4110-b8e2-77981e1b53d7,673000.00,2024-10-28
bca-a157fe4d-f02f-41cf-9c88-1d1d6c367211,220000.00,2024-10-28
bca-29688186-3501-4cb6-a9f8-0623d15e9837,-752000.00,2024-10-28
bca-abee3a78-56ae-4e17-b50e-3c578e7fc991,241000.00,2024-11-03
bca-86c45be6-c40f-4215-ad0b-39d8c77b9495,-626000.00,2024-10-28
bca-15158459-bbcd-48d0-8351-5e48beeae239,-424000.00,2024-11-02
bca-5c99e2c2-2c0e-40fa-8950-2c475652e0b3,-520000.00,2024-10-31
bca-7acd042b-87dc-4f4b-9a40-d334542f5b38,842000.00,2024-11-01
bca-bc72dc2c-4708-4507-b90e-719a65e3cfcb,920000.00,2024-10-28
bca-ef859e40-fff1-4fcf-a1b9-06caec117a00,850000.00,2024-11-02
bca-e22ff9a2-ace1-40ce-94a0-0537076263a3,683000.00,2024-10-31
bca-306a4f9e-682b-44c2-b660-2fc7a89bbddd,-953000.00,2024-11-02
bca-184e7d60-5e3f-45a7-a089-48963a6b3094,727000.00,2024-10-28
bca-4892a046-fd2b-48c2-ace1-1478d01fbc56,-588000.00,2024-11-03
bca-871d73be-adcd-4bc0-a768-dfdca30a835a,600000.00,2024-10-28
bca-ad2acf3c-4ea6-47f5-ad6d-c185d77bdac1,-110000.00,2024-10-29
bca-6ceea9b6-968e-41d7-b9b1-615c74fc068c,-126000.00,2024-10-29
bca-fdc0c599-04da-4cbb-9dc0-507469e6a133,838000.00,2024-10-30
bca-20bcadbe-1fd5-45b8-8d3b-51b8ec9ccc6d,842000.00,2024-10-30
bca-ba734866-0a86-4b0d-bc6b-5fc04ff360a6,931000.00,2024-10-28
bca-4948de10-f8b9-4c76-9baf-ac56222cb564,-384000.00,2024-10-31
bca-7558eb35-bd73-4099-82f3-832c6ec75dac,-184000.00,2024-10-28
bca-8fa9d93e-e13f-4fef-9dfe-72e2c69392af,-568000.00,2024-11-02
bca-54202dc4-551a-4070-874d-b97c8c999ac7,-551000.00,2024-10-29
bca-35be2bdd-f996-457f-afd8-e9007e7f4a2a,590000.00,2024-11-02
bca-7d4a0526-d6c8-4c39-863e-bc56cc241bcf,-794000.00,2024-10-31
bca-e113886a-8b4d-43d3-ae4d-58705a05e362,-574000.00,2024-11-01
bca-c0b8b42a-a2da-4e88-83e4-bb9fb27642d0,685000.00,2024-11-03
bca-7fc51168-44a8-4e0a-973b-9a424075e38e,-388000.00,2024-11-03
bca-0c79608a-5391-4489-abc6-71262ddfb785,-902000.00,2024-10-30
bca-5ade173e-f324-4eab-897f-346130e58868,-659000.00,2024-11-02
bca-7f507b24-7f96-4603-9d48-b183dfd7a9e8,493000.00,2024-11-02
bca-a08dba7d-db91-442b-b91d-e8e95f40ed9b,790000.00,2024-10-30
bca-efc93a5f-58f4-4c61-b251-4a14c40ff310,375000.00,2024-11-03
bca-e0b3d384-4362-42b9-b3f4-63259478f87a,-549000.00,2024-10-28
bca-09ad26c0-61f2-4a5a-80ce-61d411240d0d,386000.00,2024-10-28
bca-e9a09fbe-0b81-4d16-b7ce-f8d3207eccc7,-880000.00,2024-10-29
bca-c0da48a2-c6a0-4ba7-a0a7-e2003673a07a,273000.00,2024-10-28
bca-98a30383-549c-42d9-8b96-bc8183c3eacb,-874000.00,2024-10-30
bca-f856a4c5-270a-4960-8522-8864d321e11c,96000.00,2024-10-30
bca-853d3ef4-f110-49f6-9162-ed356f4ba9d6,-681000.00,2024-10-29
bca-49ee0849-94d6-447a-85ab-a1377686277a,475000.00,2024-11-03
bca-fb6e9a95-3640-4600-8c80-3769efa0279c,-343000.00,2024-11-01
bca-dea27ee1-b1a9-41e9-a6ef-f890e624aa75,182000.00,2024-10-30
bca-55fce7dd-e7e2-4506-b3ae-3ec392c1fb59,-556000.00,2024-11-03
bca-2b903122-2670-4d40-9bca-ff0d4fce1e61,31000.00,2024-10-28
bca-2b2a77b0-7aa5-413e-8325-70a701a57a7c,-525000.00,2024-11-03
bca-16cd158c-bdfc-4535-b8a1-942e41734158,825000.00,2024-11-01
bca-b43e3eff-ae28-4af3-8119-cfb89e49932c,-220000.00,2024-11-03
bca-3089d494-d79e-4aa9-b2de-acafaeac53ba,-451000.00,2024-11-03
bca-03792405-2f07-4b03-88e8-b17763e47d5f,-941000.00,2024-10-30
bca-33d1915f-2c7f-4c3c-89f4-c6e031c6a0fe,277000.00,2024-10-30
bca-134f8afe-e44f-4acb-a148-a59eabe80291,-871000.00,2024-11-01
bca-d43d4f3b-f9c3-4ead-8328-7461b7968522,525000.00,2024-11-02
bca-4a4fd5e5-c05a-4221-829b-85d8bb84b6b4,-605000.00,2024-11-03
bca-7827cd18-88b3-4631-b9c5-496c7e789736,-199000.00,2024-11-01
bca-b1a9d0ef-dbd9-41d0-bdf9-9c7e54ae7b8c,598000.00,2024-10-30
bca-3b1cb8a0-527e-4bbc-a44b-96f67b933765,151000.00,2024-11-01
bca-7090e134-8026-407d-a13b-469541208bea,553000.00,2024-11-01
bca-e8aa7337-f2f2-4713-a041-61d1e4d1db99,270000.00,2024-11-03
