uniqueidentifier,amount,date
bri-a9e5f099-8bbf-432e-90d2-79d136118cfc,-213000.00,2024-11-02
bri-b2940f6a-e652-4b50-b617-a10ead4e02ee,217000.00,2024-10-31
bri-13e500af-b290-47f7-849f-3dc4bebb3dfa,719000.00,2024-10-28
bri-4f043ec1-a5fb-4bca-9585-95d54cf8cf2b,24000.00,2024-11-01
bri-9047045f-b79c-4e02-9ad1-515427b01002,694000.00,2024-10-30
bri-a2ed28a4-1d08-4c31-81c8-fdf02d501a07,668000.00,2024-11-01
bri-8ebdc429-469b-45a8-92d8-e3fa949c66cf,845000.00,2024-10-28
bri-4bbe8129-9531-4a56-8223-9946d514ba76,-772000.00,2024-10-30
bri-dd7bf727-5ed4-4f1d-a82e-b211b2e8861b,140000.00,2024-11-01
bri-97db6836-6841-43c3-889b-a6596651e236,-821000.00,2024-11-03
bri-ffefff0d-0415-4ac1-896a-b4a5c2506fd0,555000.00,2024-10-30
bri-67b226e4-7e95-4ee2-9a06-2b0711dc34d3,404000.00,2024-11-01
bri-c9087e3e-8c69-4289-979a-1b39f0014947,564000.00,2024-10-31
bri-f11fc2db-268f-446d-926e-b8b5f03f4984,862000.00,2024-10-29
bri-c1147530-f3f8-4a47-92b4-b1a99506aa09,610000.00,2024-10-29
bri-6029193f-f04e-40a1-b294-dcdcfc8c1545,661000.00,2024-10-29
bri-bcc95291-e0f2-4f66-a0da-68ae1af00ed3,-624000.00,2024-10-29
bri-38ad019b-5267-42a5-813e-916c0ef1d086,702000.00,2024-11-03
bri-ed2f0120-b2b4-4fe9-bd77-64b397650154,-94000.00,2024-11-03
bri-cc7f8739-0e85-43de-afea-b54efb4ef1b8,488000.00,2024-11-02
bri-48a504a1-ffdb-47a3-b389-7fe6a835b441,-994000.00,2024-10-30
bri-2fee5890-d6c0-49a6-a78e-435bf8f7575a,-728000.00,2024-10-28
bri-830e6ed3-77f1-4e07-aa63-2c9d8f0dea8e,734000.00,2024-10-28
bri-0721e2d9-986e-4541-ab01-c11ebb1e5343,885000.00,2024-11-01
bri-f3ead127-7028-41ac-9f56-8b3991b8e74e,-307000.00,2024-10-29
bri-f22320ee-724f-43b3-95ae-d8f508eb49b3,-819000.00,2024-10-28
bri-08a7f216-dc63-4a45-8943-629790380b6e,629000.00,2024-10-31
bri-42383b70-dc00-4a6a-9e1d-7e8a145a9684,-315000.00,2024-10-28
bri-8cf115d2-3ab0-4abd-a244-fb824cf0fa33,-697000.00,2024-10-30
bri-f7f520df-d890-4258-97f3-43e74d7803e3,-698000.00,2024-11-01
bri-4dfbe1ec-9245-49b1-ad74-6138eeb49825,794000.00,2024-10-30
bri-b65d5798-05cc-4674-b7ad-f49ca6b42144,-509000.00,2024-10-30
bri-2c51110a-0837-491f-8da1-dda91a2fc7e9,702000.00,2024-10-30
bri-4c61ab26-4b8c-445d-b434-da830d535593,-734000.00,2024-11-02
bri-38148490-75e4-4b1a-b7fc-9f50491eb098,772000.00,2024-11-04
bri-2c26a4db-994a-4ae5-b035-f21dfb6e0d3c,999000.00,2024-10-28
bri-427cb992-7fcb-4ff5-b591-d8514a8c26cb,852000.00,2024-11-01
bri-24fb0524-64c7-4c73-9654-50857644f38f,-589000.00,2024-11-03
bri-79a0b707-067b-49ec-b2ff-91ae90607c49,-13000.00,2024-11-01
bri-63e7caa5-2ed2-4fe1-88c8-4b398c50c360,-93000.00,2024-10-31
bri-bd51fd2d-0ce6-4a2b-9d5b-88923da1b477,-572000.00,2024-10-30
bri-119c789b-8c07-4862-b15a-2f3a36ae47c5,-323000.00,2024-11-03
bri-b0b1d1a2-fe4a-4366-ab26-68a4a7cd71de,315000.00,2024-10-29
bri-4e3e2c8e-59af-4dac-b815-1783356391f3,159000.00,2024-11-03
bri-9ffa4ccd-50d1-4daf-83ba-49b1756520be,130000.00,2024-11-03
bri-a99117cf-8ae8-4b08-9968-2100f6fc5858,219000.00,2024-10-30
bri-2d876f84-652f-4451-9387-f8cf7d14ae7a,-777000.00,2024-10-30
bri-69f43f6d-c836-4b6c-be82-8a4a16b77918,264000.00,2024-11-03
bri-1f5d92d5-c074-4fdc-a109-3a384fb5014d,-110000.00,2024-11-03
bri-b3d586ec-2613-4169-ad3b-3a9347f78911,-856000.00,2024-10-28
bri-7bf26c1e-1fc0-43dd-a75a-44bce4aa16fa,679000.00,2024-10-29
bri-d7aef0e6-fa20-4121-bef0-e2a5e252c5dc,519000.00,2024-11-02
bri-c7508dbb-3af7-46bf-92c2-fc425f317c6f,-979000.00,2024-10-29
bri-e6819dd1-6c02-4eb0-aefd-5e02bbfca87c,215000.00,2024-10-29
bri-5a2b02ab-66dc-4ef2-b235-8e17141dd48a,936000.00,2024-11-03
bri-4e9d8e26-b76c-4478-86db-bc891ca22a1d,-539000.00,2024-10-31
bri-97188c3a-0945-4ba7-a688-1d4b68c7eb05,-561000.00,2024-10-30
bri-70607fc7-7c7d-4b18-8bb1-9e6f7e363964,-944000.00,2024-11-03
bri-4a333206-c535-4c18-8ae1-ec385a3ec355,990000.00,2024-11-03
bri-c385e428-510a-4b7c-89f2-23c6d6598cc7,-295000.00,2024-11-01
bri-a5c4317f-3124-4228-b222-a3466b192c3c,660000.00,2024-11-02
bri-ef4ac5e6-1ebf-431d-b712-eaa5d9115f76,-364000.00,2024-11-02
bri-cfa0d93f-ea9b-4a65-b5a0-2b704a5939d6,933000.00,2024-11-02
bri-e7e670af-395a-40d1-ac70-fec1b86d84ed,-594000.00,2024-11-03
bri-ddd0e1b7-1dc8-484f-bfe0-e30bc4872385,203000.00,2024-10-30
bri-98a7445e-b47a-402b-9de7-7a1c8cbc6f8b,-220000.00,2024-10-29
bri-eff5c08f-d7af-4694-a342-e05ed1e1358a,-148000.00,2024-11-01
bri-9f00bcbe-3771-427c-bad1-f91faadac75e,533000.00,2024-11-01
bri-f899ac09-509f-4ffc-9c97-a14c01b9e8ba,106000.00,2024-10-30
bri-f3439411-cbc6-4cb9-9115-a617e5a0954e,343000.00,2024-10-29
bri-b2b2757d-198e-4b41-a17c-d28724a51e64,-99000.00,2024-11-03
bri-35b23c8e-4096-4082-8e06-56d5e19c2135,592000.00,2024-11-02
bri-42758629-b16c-494b-99ef-d46c22979d2e,247000.00,2024-10-30
bri-f744bc80-36b8-4e56-aeb1-309060cb9625,992000.00,2024-10-30
bri-02a09cae-eb66-4726-b5f9-f37020c8ec2a,715000.00,2024-10-31
bri-36c786aa-83b9-4654-bada-9cb737c3b9a2,-698000.00,2024-11-03
bri-0dea6152-93b5-4654-a736-ebfd6ad4f848,-988000.00,2024-10-28
bri-4bae200d-3edc-407a-bf91-a186452acccc,818000.00,2024-11-03
bri-7e89851e-2238-416a-a567-9ed5cb44b45c,379000.00,2024-10-31
bri-7012daf5-e694-4a62-ab8f-249e2abb43ab,-975000.00,2024-10-28
bri-c8ab5fbf-e2ce-4751-ab25-bd90b5c2ab4c,765000.00,2024-11-03
bri-30aabf55-76f4-49fe-9eae-bd9801219e68,602000.00,2024-11-03
bri-bcc680d5-f031-4c69-b867-a2d8c40d123d,-498000.00,2024-11-01
bri-1bdf84ff-f7bb-4806-bd74-a6fc16e9c7c4,-763000.00,2024-10-29
bri-d5d54043-d8ac-41a8-a3c0-a45b7000dddb,-597000.00,2024-11-01
bri-7ffb6e16-ecd8-4a85-9983-7fe4dfc83eac,-57000.00,2024-10-31
bri-991d09bd-cb91-47f9-8f66-4f8c1d8bbe52,-185000.00,2024-11-02
bri-731b0482-b66e-48d6-84a4-751b201d194e,-775000.00,2024-11-02
bri-a740e5ff-aa04-4935-9158-8bc42a4746ed,707000.00,2024-11-03
bri-3c670d78-cf38-4fd1-a36d-fc11554d2c8f,-338000.00,2024-10-29
bri-91ad4736-597e-47aa-8645-4e95d02c7030,-823000.00,2024-11-02
bri-391bb2e3-8b5b-4e5b-8702-1e6df7826d8a,428000.00,2024-10-30
bri-08f73e91-efea-45f7-8a08-738e3c33be00,430000.00,2024-10-30
bri-a7d81f91-a662-438e-85e9-6090950f207c,869000.00,2024-10-31
bri-1e7d105e-8c26-4a75-a048-48eb3958a790,-899000.00,2024-11-01
bri-934b0879-8d4c-49dd-b325-4fdc6b5daf1f,-263000.00,2024-11-02
bri-460d3a05-f253-4984-9644-f4fb1e678740,509000.00,2024-10-29
bri-c91829db-7726-45a6-8559-98894a22833f,-516000.00,2024-10-29
bri-1d072165-e3ca-44fe-9c86-5b5e2fbfa33e,-346000.00,2024-10-29
bri-6e2bac5a-8719-4091-a294-2ff18a9a7cc5,250000.00,2024-11-02
bri-20382a30-afae-4b47-b8b7-2d50688f3c52,-76000.00,2024-11-01
bri-53868d44-70e8-4c32-94f7-75566a775b78,474000.00,2024-11-03
bri-361f1b07-c584-4dbe-8cb2-ece1b34d6716,-791000.00,2024-11-01
bri-75bcc98c-b5e7-44a3-a26a-3862b7327c3d,155000.00,2024-11-02
bri-63fcd571-3f34-4872-95a9-467fc49f1c08,303000.00,2024-11-02
bri-6729c63c-e713-44ce-925c-693da90a69b7,-655000.00,2024-10-30
bri-cbb7878d-a377-467f-94d0-cd0ede04d1fe,815000.00,2024-11-01
bri-0121211b-8c5e-410d-a2a8-134a416c6cbb,-247000.00,2024-10-28
bri-18f3db07-8766-4a91-bf93-509824c27ae5,183000.00,2024-11-01
bri-872bb642-0269-4245-ba0c-2a1a1048296e,-772000.00,2024-10-30
bri-0c797c1d-c00c-4993-8dac-c738bebad4da,904000.00,2024-10-29
bri-0075d6c0-67fc-4502-b4db-79051127a1a1,-890000.00,2024-11-02
bri-043433ce-4cdf-4baf-8a20-4d080e34bd77,-606000.00,2024-11-03
bri-4754877f-7dbe-4023-bc3b-487493edd823,-966000.00,2024-11-01
bri-e2885e91-c587-4571-8cf6-d4627d2b54d8,413000.00,2024-10-31
bri-87db74f1-e05e-47be-86d4-03891489cca4,-927000.00,2024-11-02
bri-22007c7a-38f9-42b0-bdab-e7d0a3304452,738000.00,2024-10-29
bri-001d63cb-ce25-4480-b6e9-31bfe1bf03a5,293000.00,2024-10-30
bri-ffeaf369-2541-4956-b15f-25389cf018b6,-881000.00,2024-10-30
bri-cc26a623-95fc-4898-bce4-f51847d7da31,541000.00,2024-10-28
bri-9b480fbc-f507-4e75-8bfd-e332f0c70143,-454000.00,2024-10-31
bri-8ab1bb57-75c7-45a6-8c89-c6420aebdee6,868000.00,2024-10-31
bri-ad294e41-f814-41e4-8ef9-8036c0da0c46,257000.00,2024-11-02
bri-d7e1030c-90ad-4687-aea7-d5fe78ebe5a1,-166000.00,2024-11-02
bri-2a931a42-a08f-40e5-8648-cdee928103d7,994000.00,2024-11-02
bri-0678f0b2-96ab-465c-82ff-32afd833c71e,724000.00,2024-10-29
bri-66ed5153-fa87-44b0-a5d3-fcd3f2ea53a1,581000.00,2024-11-04
bri-745db6fd-551b-4f01-b885-a15ecdcd0aae,-292000.00,2024-10-31
bri-97787ff1-e357-40cf-8aa0-edf7dea34741,-939000.00,2024-11-02
bri-34f41918-0a69-40de-bd3b-9002b71b93c0,-325000.00,2024-11-02
bri-ba38970f-9df5-4e14-84ed-ccf9d4e63ddc,567000.00,2024-11-02
bri-34307184-d57b-4fc3-9d3a-765136c8d480,421000.00,2024-10-30
bri-d4edf2e4-9b74-4275-956f-d557a6e2928d,667000.00,2024-11-01
bri-f31853fb-a0e2-4a1f-a659-ecf8628d299c,-685000.00,2024-10-29
bri-180998e6-70ad-43cc-a96b-2f95a9adea9c,850000.00,2024-10-31
bri-abfdbd1c-9ca4-4c9d-9a02-a2537db7501b,-810000.00,2024-10-29
bri-74db9d40-34c1-48af-af9a-2edaf32b3dfa,-58000.00,2024-11-01
bri-9fa63449-83b2-4bd1-9e00-e18b2a407453,-357000.00,2024-10-28
bri-981c87dd-9239-4ed6-8aa2-d74531c2ab91,-268000.00,2024-10-31
bri-8d1a972b-b0d0-452b-9295-1cfbe594d741,627000.00,2024-11-02
bri-25bb775f-8c28-495f-a8e6-a9039d721f37,366000.00,2024-10-29
bri-3ea30698-6435-4c7f-a59b-524621011a26,-173000.00,2024-11-02
bri-efdc6e38-ecfa-4408-84a0-8fb670248cdd,395000.00,2024-10-31
bri-d583dbf3-536c-4a16-b26a-5f0b61f435ce,658000.00,2024-11-03
bri-d0a08448-dd0e-459c-a858-0dda7c77b33b,-669000.00,2024-10-31
bri-1333045a-01b6-41a7-a661-f42f3e0b04aa,-205000.00,2024-11-01
bri-6c0b8022-756b-4865-8885-62455bcfb7b6,892000.00,2024-10-31
bri-c7b0f5e2-1eed-4abe-aa81-b1a498791d26,70000.00,2024-10-30
bri-ffdc7cc8-c1fd-48b2-835f-b9f3a4252533,339000.00,2024-10-30
bri-da3236b5-84b2-43af-8bba-814566b63764,860000.00,2024-10-29
bri-d96dbc5b-4c05-4e3c-9518-6acc6fe02553,-134000.00,2024-10-28
bri-da523699-63b7-4cbf-a922-444c98f3bdc2,895000.00,2024-10-29
bri-be0ad76e-8b59-40cc-81e3-c19fa8de5507,527000.00,2024-11-02
bri-975f9ab7-749a-4ebf-a73c-7ad15eb86f11,908000.00,2024-10-29
bri-480d1b2c-3c98-4794-8661-064bc7862f74,-898000.00,2024-10-29
bri-8655c9fe-9dcd-453e-b4c3-ae14bca59b76,695000.00,2024-11-02
bri-5a1b97d7-d909-4169-a3f1-ff7772145cb8,-258000.00,2024-10-30
bri-de6bbd09-3fe2-43a6-bad1-b64312e1c0e4,469000.00,2024-10-30
bri-7e256c64-cefa-4bfa-935f-d915ffd69cec,-32000.00,2024-11-01
bri-494d6ecc-0a2a-4957-9651-6b5a6552a1b1,-268000.00,2024-11-02
bri-423047e2-8727-4b1c-be65-11dba8072384,112000.00,2024-10-29
bri-99fbb8c3-f5a4-44d7-81c6-9f2ef175cb4c,-350000.00,2024-10-30
bri-f162d551-1186-4bb7-a4a1-74bc79afebdb,-425000.00,2024-11-02
bri-08d29c82-7d62-42a1-8ff0-2c32a2081932,-489000.00,2024-10-29
bri-a86aabb8-95f7-4385-a2ef-0973f732eaa2,-359000.00,2024-11-02
bri-221b1cba-cf06-48cf-b1a2-8fb6a8a50242,-585000.00,2024-10-28
bri-21d1cd07-1275-4023-8f8e-e027f2766b1b,421000.00,2024-10-30
bri-93734d88-d844-4230-95a9-c8f6336f7c98,-443000.00,2024-11-03
bri-92cd22ae-d239-4fec-9f34-062fe36c3be8,896000.00,2024-10-29
bri-2a43a536-f7bd-4029-8c22-fd689f5186f6,-91000.00,2024-10-29
bri-064e9c69-b21c-47ea-a295-baa1caec5ea9,584000.00,2024-11-03
bri-7379bd1e-da9c-4456-9c99-24938ddffb12,474000.00,2024-10-31
bri-20c0b224-f3c7-4e2c-b7a2-d227da8a51d1,65000.00,2024-11-01
bri-d27221d9-ca05-4b71-814c-58062dd9bde4,-311000.00,2024-10-28
bri-d6f46435-6e1f-4390-a80d-964dd3a03376,-281000.00,2024-10-31
bri-79463fee-6b2d-4c28-a7cb-c006201839ae,-122000.00,2024-10-28
bri-b7ac88d9-0953-45cf-9441-b1947f68b5b4,686000.00,2024-10-30
bri-c9d01830-db2a-4bf6-b317-f2c9e4b586f2,130000.00,2024-11-03
bri-1e4a0e15-2c28-4c10-be07-7b934264d999,-194000.00,2024-10-30
bri-5ade40cd-83b3-45a4-92aa-5683211b13ad,223000.00,2024-11-01
bri-8f484fd2-4473-4b6c-9984-5ecf1575e532,102000.00,2024-11-02
bri-d057bd0b-f733-4b3a-85e8-95da540f335e,-806000.00,2024-11-01
bri-66c4dad7-5d2f-4d47-9433-a5f0b67a7b36,-554000.00,2024-10-28
bri-93ffd072-ec1f-4d6e-9007-f1fa4b05fa6d,-268000.00,2024-10-30
bri-ec6dc1c1-665f-487b-8f20-0e7e45665096,-344000.00,2024-11-01
bri-e1cdbdc2-f242-400f-ab38-96d442194bc8,504000.00,2024-10-30
bri-90951464-afc2-487c-909a-e3601df00525,-313000.00,2024-11-03
bri-195078b6-8c2b-4ddd-98ef-b5baacc91709,-249000.00,2024-11-03
bri-d80894a2-8950-42c4-ba5a-57e95e24d5c0,822000.00,2024-10-29
bri-511fa556-bd26-42ef-a560-20361e827ebc,534000.00,2024-11-02
bri-d042e7db-bd0a-40e6-ae12-e232bd99db17,-870000.00,2024-11-01
bri-fa79f832-19b5-4ce7-93fc-6108cd717f03,-917000.00,2024-11-02
bri-33c565ef-8ba9-4df6-87f4-44994d9207d8,138000.00,2024-10-30
bri-b36da78f-027f-4cc2-89f5-750fbe32155f,-41000.00,2024-11-02
bri-7f701727-cac7-4809-b8c7-349e56cf1b44,542000.00,2024-10-31
bri-6ab81285-3334-48c4-8d08-95b1dcda63ff,-676000.00,2024-11-03
bri-e1d866cb-06f4-4c4c-803c-88ec789c1c1c,-461000.00,2024-10-31
bri-3c0dfb3f-6e40-4be5-8d2c-c8df46646741,-406000.00,2024-10-31
bri-446cc85e-8e2e-4e27-8fd2-62798202e352,972000.00,2024-10-29
bri-e8f56140-898f-4db3-acf2-fae64468970f,-998000.00,2024-11-02
bri-6c63a1c2-1f97-40b5-9a69-feb42523069f,-951000.00,2024-10-29
bri-08405387-665f-4fa1-842d-4e4f92a74ba9,-995000.00,2024-10-31
bri-6cb05d23-5537-49a3-ad37-3ec9957f0c02,-444000.00,2024-11-01
bri-cdf93b6c-00bd-4700-9759-509111aaac30,-325000.00,2024-10-29
bri-969fa8f4-46fc-429b-b68e-c19fa7d99c00,-927000.00,2024-11-03
bri-1a629662-55da-430a-9119-56bde29a9088,982000.00,2024-10-30
bri-0cef93d2-c405-43db-87ef-60ac1c2bd7c2,-869000.00,2024-10-30
bri-389ec5ba-8cf6-46b9-8a74-5ef80760dbb0,961000.00,2024-11-03
bri-2047358f-6741-4bda-9cfd-593e71763379,-150000.00,2024-10-30
bri-6c771989-af8a-4caf-8381-17bbe3031bc8,-903000.00,2024-10-28
bri-7d106bf6-bd93-4414-93e6-f1edf9f357f8,95000.00,2024-10-29
bri-fcd568b2-6ffe-4303-8a9f-2f6b4a9ccb8c,319000.00,2024-10-29
bri-d518e923-3e20-4f5e-9f3a-b9c6d3a90895,850000.00,2024-11-02
bri-34ac46e4-e31c-49eb-acc4-acf7d2bb9576,-364000.00,2024-10-31
bri-2ead5b95-f9f6-48a0-b72e-53a9d2032c6b,-88000.00,2024-10-28
bri-759bad3a-8f8f-4b84-a3e8-09926c2dc95a,427000.00,2024-11-01
bri-ee786b7e-b17b-40ff-9d86-53e4a9abad4b,-109000.00,2024-10-29
bri-cc634f4c-93e0-4f41-981c-fe134ec23df0,508000.00,2024-10-31
bri-0d5d2189-504e-463d-bc55-636dce0e96f9,-829000.00,2024-11-01
bri-9c65f3de-dcbc-4aeb-9d16-54ae65717c3c,692000.00,2024-10-31
bri-748812b7-0c8f-4b19-b182-aa534c59b16b,408000.00,2024-11-02
bri-58277e9b-91d1-4cd4-9129-8e29bcc63834,101000.00,2024-11-01
bri-c092c046-b018-461e-8977-6e591aacbd6d,941000.00,2024-10-28
bri-af384a1d-151a-451e-b049-11f48dd88425,598000.00,2024-10-31
bri-e5091a12-0d2b-48c4-bbeb-0e17b7a67bb0,148000.00,2024-11-02
bri-e6146ff7-cceb-4298-b223-7fc037562bc0,-259000.00,2024-10-29
bri-46e5fd90-b64d-448b-b1c2-07d7b1dd2217,-710000.00,2024-10-29
bri-1554fa93-0e0c-47e3-a25e-50ae6490e7b8,19000.00,2024-11-02
bri-d516a1bf-ec70-429c-8d57-2bde14447a95,445000.00,2024-11-03
bri-f8f3afb7-9813-4c60-8bfb-ca13599f073a,-771000.00,2024-10-31
bri-eb29186c-cd57-4095-a305-5f280b56b8a7,-850000.00,2024-10-30
bri-81e0a668-3ca5-414f-a665-92e296e57ab6,171000.00,2024-10-30
bri-b6852e78-502f-4ab3-bd12-93df986dab54,-262000.00,2024-11-02
bri-7b650969-b147-403f-886a-5e22a9057325,-18000.00,2024-10-31
bri-04bb19d7-5d46-42c1-8459-2c4b416130e1,439000.00,2024-11-01
bri-65939018-669b-43ec-9ee8-3a52fe53e6bb,479000.00,2024-10-30
bri-256a9f0e-c21a-435d-908f-39c9dc830431,155000.00,2024-11-02
bri-a665ef99-f0c0-44a6-b644-b1fd89c5037c,63000.00,2024-10-28
bri-d21be19a-0824-43bc-8294-5ae8b9500ae6,150000.00,2024-10-29
bri-4097cf43-dd34-4ed2-9576-d3edd7cdf207,-532000.00,2024-10-30
bri-630494e8-ffde-4a60-a7b1-02d6651d85f8,-21000.00,2024-11-02
bri-f800088b-73a6-4f93-a901-bfe9d71823c6,-802000.00,2024-10-28
bri-df4f36e9-e715-45fe-a016-1f06e53be653,-869000.00,2024-11-03
bri-a49bc34e-b960-4099-901f-e2ad3f6f4464,828000.00,2024-10-28
bri-70119748-bebc-4fb5-a05f-a5a845803362,-824000.00,2024-10-29
bri-122c4858-da20-4d5f-8846-d3614c2cc408,749000.00,2024-11-01
bri-e5269159-cd2d-485b-abc7-1312ffb92c23,548000.00,2024-10-31
bri-1b518835-2524-443b-bfb3-9fa8a32484c4,-972000.00,2024-10-30
bri-0d62be12-7820-4454-91bd-75e3f501d243,859000.00,2024-10-29
bri-a9fbd693-5ebf-4aa7-b4bf-bd1cb17ac697,-212000.00,2024-11-02
bri-9f7bcae2-6f4a-4569-8043-91ccbb09e121,249000.00,2024-10-28
bri-677ae9f2-e3fe-4e97-b803-3706e5b0bcfe,-243000.00,2024-11-04
bri-e609f79a-2af0-4f34-8cf3-3417f0948d16,214000.00,2024-10-29
bri-2845846c-fbad-400c-9789-92e453f0b155,-270000.00,2024-11-03
bri-988ad6bc-e1e3-45ba-9eb6-794daccabe06,-203000.00,2024-11-03
bri-a010013c-89da-49ef-b52f-f35f705c8094,249000.00,2024-10-28
bri-ef422921-ff5d-498b-99bd-2670bcbbd1bc,75000.00,2024-10-31
bri-5d169ac4-cba3-460f-94b4-f081ebb76c8e,-767000.00,2024-10-31
bri-bb7059bd-a8c9-4155-9b06-d04f977a923f,-828000.00,2024-10-29
bri-d0df25c3-21a3-43fd-88e3-48316921baed,-111000.00,2024-11-01
bri-a5f9ca0b-59c4-43f4-96ef-1e09a222560a,48000.00,2024-11-03
bri-07826dad-1f7d-4b32-a705-d7939e778756,833000.00,2024-10-28
bri-9ad17b8a-ace2-43fd-95b1-db4fadc2337b,664000.00,2024-10-31
bri-868bec76-8509-41b8-b286-1f1b3b831d47,-139000.00,2024-11-02
bri-ca154965-3db3-43ee-8fd1-ec4d3cfc3b37,-301000.00,2024-10-29
bri-38fc01f2-1596-48c5-bfc0-f8ea6a3d695a,-977000.00,2024-11-03
bri-0eac129b-6949-4d1e-8ebd-880f8f0fe050,-171000.00,2024-10-28
bri-70122ca2-775c-4279-949b-12d6be8a51d9,21000.00,2024-11-03
bri-3946a94c-7d81-4006-b31c-a8a4bb290e2d,-919000.00,2024-10-30
bri-dc26f3ee-72e7-4a6a-a14c-20f84c65962c,404000.00,2024-11-03
bri-72653172-01fb-4b73-9b1f-f1714bcb12e4,-767000.00,2024-10-30
bri-e503af01-59b2-439f-a947-d805f6929a20,915000.00,2024-10-30
bri-1e20b6b1-6d6d-4dd9-935a-d83ccb9ed039,46000.00,2024-10-28
bri-f6c66dd2-13e1-4a7c-822c-a0b256f926c4,466000.00,2024-10-28
bri-4e430668-54ba-4c98-9073-68b9b4e13397,-280000.00,2024-11-01
bri-cb4ef856-60a0-43b6-afb3-8f37c682b220,-452000.00,2024-11-02
bri-691e4810-4cb6-490b-82e9-3e9dc933ebec,969000.00,2024-11-02
bri-d254cd1a-19a0-49eb-9b96-4cc1bb5b9d35,-517000.00,2024-10-31
bri-c4118fb5-8766-4280-8eb0-7421cf1a6489,944000.00,2024-11-02
bri-db39b676-2d68-4349-91b0-476b276c080c,19000.00,2024-11-02
bri-0346b381-2529-48e7-a537-ca190c2b419f,-345000.00,2024-11-03
bri-300fa1fa-9ea8-4a87-be2f-c1ab2d48bfd7,464000.00,2024-11-01
bri-b61fb8e8-f3e0-432c-a675-ad3f129ba088,580000.00,2024-11-01
bri-a41c7f7f-39b1-499b-a30c-dba02af52ad8,65000.00,2024-11-02
bri-56fc3b07-5827-426c-8c9e-a7d317da0d2f,856000.00,2024-11-02
bri-e2b91d1d-5295-46ae-9d38-b8fc7e6c4b28,-82000.00,2024-11-02
bri-30eb661c-9081-46fd-a7f4-21a4cb39ce0c,392000.00,2024-10-30
bri-3a0e9dff-c4b8-4e9b-b8e6-2f586c99f556,38000.00,2024-10-30
bri-2b0d95a3-836d-4856-a5cc-dea948f5b314,310000.00,2024-10-31
bri-c701a905-d8de-4fb2-9704-0d2b3e2db96c,-233000.00,2024-10-30
bri-9e7e151d-2b8b-40b0-be4b-aa2b845f910a,-331000.00,2024-10-28
bri-d5557c12-94ce-4cfc-824b-833e2bcae719,468000.00,2024-10-29
bri-56851c13-68ee-446d-8a46-f561650e1e0b,-670000.00,2024-11-02
bri-43e97dce-a277-4554-8332-acf24cf7f477,113000.00,2024-11-01
bri-9d4c89ff-1278-4e83-b39f-4c032360ba9c,-252000.00,2024-10-31
bri-812ec8a3-e6fd-4f8e-807d-6c8f306a0465,490000.00,2024-10-31
bri-27a8f92e-e316-4f5b-8af5-3f189912fabf,417000.00,2024-10-29
bri-e9484693-3fab-455d-9481-8d51c06fce0f,933000.00,2024-11-02
bri-80df3467-6223-4515-9de6-aa7d8329258b,-899000.00,2024-11-04
bri-b3ca9a00-c8ae-4e28-8c34-71e3097c05be,225000.00,2024-10-29
bri-85b165a4-bc71-44c2-850d-6bb70699ef6e,-528000.00,2024-10-29
bri-ebce793b-99af-4ba2-8563-68d2b884ea8d,-114000.00,2024-10-31
bri-a6444896-1719-4e79-97e5-6cd39ee173fe,-223000.00,2024-11-03
bri-1066af4b-e2ca-4c56-8476-e56a08cd7712,-519000.00,2024-11-01
bri-97f0be77-90bd-48a7-8b4b-c5fc332fe621,-793000.00,2024-11-03
bri-533f7c65-f9a0-46a1-a0ae-a5e874a8285d,-737000.00,2024-11-01
bri-3c304694-0930-40b1-beae-2440e2433dac,-225000.00,2024-10-30
bri-a0102985-e321-47aa-8689-6472bd3a124b,839000.00,2024-11-03
bri-71171ca5-4e19-4bc4-92e0-127ed5aeecbe,-344000.00,2024-10-28
bri-979e8a47-d080-4160-a749-3058607cf5cb,955000.00,2024-10-30
bri-6b3b648c-96a1-472f-ae0b-ee6ff19f5a6e,-35000.00,2024-10-30
bri-24c3370e-ac87-4dfc-933d-e9181f513647,23000.00,2024-10-29
bri-7b042f7b-bb5a-4b25-b7f6-47db5a2ba6da,-898000.00,2024-10-31
bri-68c51dc2-b360-41ae-8c2d-d89f5fc42bc9,-387000.00,2024-11-02
bri-17433346-b88d-42fd-a71d-6ae238fbd7f9,826000.00,2024-11-02
bri-7b6b4d0d-483e-41eb-8b50-4a9623ffe835,873000.00,2024-10-31
bri-c009aa1b-e971-4d08-a8f6-77723d2298ed,-904000.00,2024-11-03
bri-f61c1bee-6062-47de-bf46-ae140c7f386d,411000.00,2024-10-31
bri-d41dbd6f-cd2c-493a-a3e7-1e1e9c3e120a,-71000.00,2024-10-30
bri-10f53ce6-5409-48fa-ac2f-419ace3ffaae,256000.00,2024-11-03
bri-75a5f246-0157-4c38-9dad-4077c0c75b14,281000.00,2024-10-30
bri-68d90be4-27f2-466b-bc2b-66a6c9b5b9b6,762000.00,2024-11-02
bri-e8b9038b-7c5d-4168-8922-fd0e2a707047,110000.00,2024-10-30
bri-2c524f06-c15e-4b1c-b7f9-9dc826793394,934000.00,2024-11-01
bri-e6497cbc-c2cd-4c9f-9b25-07b08b0a47e7,692000.00,2024-10-31
bri-3dfb1ce5-ac99-4626-8d72-0db431f33839,294000.00,2024-11-03
bri-bc3e1972-3c82-400a-972f-d6b9c483814e,145000.00,2024-11-03
