uniqueidentifier,amount,date
mandiri-b85408a0-47fb-45f2-b478-335ca68c2a4a,536000.00,2024-10-31
mandiri-2b8ebe77-9db9-4a60-b899-5aa3d8372be9,189000.00,2024-11-01
mandiri-70878393-4f34-4168-a2a8-65667708d897,117000.00,2024-10-31
mandiri-e8362e2b-311a-4ed9-8ebb-7e382204a7d8,261000.00,2024-10-31
mandiri-a5342cb1-1144-4ba2-b240-5e13dac78102,555000.00,2024-10-30
mandiri-e8c73544-0a3f-4853-a822-a9779bc33b13,891000.00,2024-11-02
mandiri-61afc9e3-aa50-4965-ab92-0c2b999a7779,-45000.00,2024-10-29
mandiri-50133f75-7fef-4a67-8724-beee6166bc6e,331000.00,2024-10-30
mandiri-18d7787d-af95-44fa-a447-ced920dd7b85,-932000.00,2024-11-01
mandiri-a7d3bd16-fcf5-4baa-806f-196bac282f89,-598000.00,2024-11-01
mandiri-5b84a150-2124-4f67-863d-ec1a252271a7,57000.00,2024-11-01
mandiri-6335968a-6655-4070-b44c-5c664ed0a47b,-408000.00,2024-10-30
mandiri-ca2146d1-a7db-4369-90ca-665055fa9494,592000.00,2024-11-02
mandiri-36517b3b-cf39-4a91-869a-8d30dc4853d5,-556000.00,2024-11-02
mandiri-9afc65de-42a7-45ed-ab3d-0c8a56909003,-849000.00,2024-10-28
mandiri-3beba225-d3c7-47ee-8969-24309c29e67d,-946000.00,2024-11-02
mandiri-4b2774be-9b1a-4b65-98f4-f4e6f65efbac,-305000.00,2024-10-28
mandiri-56eb64f0-61ad-4858-9f02-79f4f2d5d663,-168000.00,2024-10-30
mandiri-e6514f7e-482a-4b95-9cb3-4f2069961a77,-323000.00,2024-11-02
mandiri-8bbdb3f7-cce3-46be-8be5-e999d5e266f6,333000.00,2024-10-28
mandiri-edfbc3f5-047e-4d17-afb4-fd6919848df0,419000.00,2024-11-03
mandiri-12060902-52ac-43d5-adc3-f2e65d845d8b,619000.00,2024-11-03
mandiri-8b1a956a-f43f-44e7-8baa-ac5fe2653c1e,787000.00,2024-10-31
mandiri-f3475533-9848-415e-95e2-8f10b9e9ac47,-575000.00,2024-10-28
mandiri-0f504349-477d-4880-a877-d5b2d8bc1a55,56000.00,2024-11-01
mandiri-3b14f070-f2be-4e4a-bce3-3959de7cc8d9,-587000.00,2024-10-30
mandiri-9bb58d45-0536-4b0b-bf48-1a1e74a70dba,-803000.00,2024-11-01
mandiri-fb5b9a32-cda1-4857-8fa6-9662c96004c5,46000.00,2024-10-29
mandiri-1ee16fd6-4d2c-46e1-a713-1673f5e284b6,-709000.00,2024-11-01
mandiri-ab09cdef-869f-4c9e-82dc-31acc6e7ccad,301000.00,2024-10-31
mandiri-f5c955bf-2ca5-45bd-9e3e-e812cf05b3c6,-770000.00,2024-11-01
mandiri-3248fdfa-b171-4498-9e2e-521ed019bee6,433000.00,2024-11-03
mandiri-bc6837ed-5587-4322-ad46-ca1577e0862a,-443000.00,2024-11-03
mandiri-48c34a03-60fc-4751-a9f4-37b1d1c9e5d5,-219000.00,2024-10-30
mandiri-2cb6ee2d-dcd1-42b3-a89e-3b081a11ec5a,-10000.00,2024-11-01
mandiri-249f35c3-f214-4a50-b7e1-f95c45a74650,-302000.00,2024-11-03
mandiri-48c24397-16d6-4c48-9591-fcd6faacd434,609000.00,2024-10-30
mandiri-fe58e3ce-4b66-4de8-bfa8-5a1befcd7726,-135000.00,2024-10-28
mandiri-6bc4bbf2-45f2-456c-97f1-2cefa0bb71e4,199000.00,2024-10-31
mandiri-df08c20b-4233-47ce-af63-7e3813e8d1cd,36000.00,2024-10-29
mandiri-27094fec-290d-4d8a-93ee-294c853dfa05,663000.00,2024-11-02
mandiri-eeb64a4d-7f66-427c-be83-be079d18f7eb,320000.00,2024-11-03
mandiri-fc79efac-6818-46cd-aed4-daad144cc18c,357000.00,2024-11-01
mandiri-4528d409-b8cf-41ab-8d31-de8f64613393,-143000.00,2024-10-28
mandiri-f7f24a55-8cfa-4074-8a2c-ca6cfc906032,485000.00,2024-10-30
mandiri-483880e4-622f-47c5-b232-8a351c379a98,732000.00,2024-11-02
mandiri-d10cbd6e-f3b8-439c-8b00-ede6c2b2510b,22000.00,2024-10-30
mandiri-2de6bf0f-c0a5-41b0-a170-dc3c335fbadc,-520000.00,2024-10-31
mandiri-d6322794-568c-4b33-b2de-f20d6d00b470,691000.00,2024-10-29
mandiri-ecf40225-7948-4eec-aace-e23587f8b33c,-439000.00,2024-11-03
mandiri-cc52aa68-fc1d-4373-b0fa-d2c2ddd3ac4c,73000.00,2024-11-03
mandiri-d54d9bcd-be8c-4dcf-b650-0082525fd1c8,223000.00,2024-10-28
mandiri-36550600-594e-4122-b816-4c3ffeaf140e,520000.00,2024-11-03
mandiri-64e3d73f-526e-421a-b193-c7dc92b23378,619000.00,2024-11-02
mandiri-2343519a-1cab-4b7e-8451-4ceb3898f95d,754000.00,2024-10-31
mandiri-58ad2d90-2475-46a9-8929-bc0dfb441475,905000.00,2024-10-28
mandiri-4bd99f3e-ccc7-41d2-8c61-70a6f858e315,344000.00,2024-10-28
mandiri-5ffbfdf4-52d2-4339-b4c4-9485078f7c55,-201000.00,2024-11-03
mandiri-b33d1704-6427-458f-bddb-0b263d99bd30,-267000.00,2024-11-02
mandiri-45ae8721-71b4-4056-8a11-8e54aadb0b8d,15000.00,2024-11-01
mandiri-418a37db-3f1a-4faf-b95c-55c579c72486,146000.00,2024-10-28
mandiri-8b51c06d-b17e-47b5-95a8-b35bd500af95,778000.00,2024-11-02
mandiri-9745b654-fb53-462e-9c8d-9339a1f89669,-480000.00,2024-11-01
mandiri-92abd56c-5ef4-4b3d-80cc-3f735747b4e4,255000.00,2024-11-02
mandiri-f4746a46-c5df-43f7-a730-525260e8cb5b,-272000.00,2024-10-31
mandiri-be51500e-25b7-436e-a5c2-67da00e973c6,-440000.00,2024-11-03
mandiri-804e2f10-9c84-40bb-a021-775293a25779,-496000.00,2024-11-01
mandiri-d74bb7cc-7910-46b5-b720-c978880a5ac7,-515000.00,2024-11-01
mandiri-9fb26964-469f-445d-ab38-623d065ee4b8,-188000.00,2024-11-02
mandiri-07a0ad13-a61e-47ff-b8a8-d2a12d75af77,-707000.00,2024-11-02
mandiri-0ea384e2-4016-49fd-93d1-dcae3a1c7f69,-153000.00,2024-10-28
mandiri-e1ed4ac2-6e17-471e-b733-aa9ffd98e1e1,911000.00,2024-10-30
mandiri-81e0de7d-cb25-4d1e-bbaf-e40135b23568,796000.00,2024-10-28
mandiri-65400f58-6238-47b2-8a58-0d7790521612,-777000.00,2024-11-01
mandiri-52d082ba-b056-4c21-b441-dc93e29ad5e9,774000.00,2024-10-28
mandiri-050b2c74-2dcd-4ff8-906c-206e4043a53f,910000.00,2024-10-29
mandiri-79119a2e-e06b-44e5-83a3-36902d62dbeb,-847000.00,2024-10-30
mandiri-9bdbf324-323f-4652-a24b-565366c319dd,583000.00,2024-11-01
mandiri-2b714216-4547-47fc-be52-dff6f50db015,-927000.00,2024-11-02
mandiri-900604c0-23a1-467d-9d17-e98ac33fc1be,126000.00,2024-10-30
mandiri-58357ca7-e662-4728-84b0-71c2baa23232,258000.00,2024-11-02
mandiri-47af5ff1-a5cf-4d02-8500-3ee6133e48cb,-383000.00,2024-11-03
mandiri-3ea42cb2-3783-4d69-98ae-3e8f519350e7,-843000.00,2024-11-01
mandiri-d2f5e25b-5ddb-4a8f-89b6-0380ff21920a,466000.00,2024-10-29
mandiri-12e69fda-b2dd-469c-ba9c-c533d7cf68b2,338000.00,2024-11-03
mandiri-f3fb83b7-5adf-4420-89af-a1ecb7f9aeab,430000.00,2024-11-03
mandiri-c019dcfa-a296-40e5-b4ba-5efdb6d8654a,-240000.00,2024-10-31
mandiri-236c5d06-09b4-4aea-ad4b-f21ed870da8c,-843000.00,2024-10-31
mandiri-b2090f18-efa7-424f-84a9-5d20c1bd40e9,557000.00,2024-10-28
mandiri-c38dad58-0924-41fb-999e-377742197718,-25000.00,2024-10-29
mandiri-6357c0fd-a218-42d5-9b49-69b8c3d3f876,599000.00,2024-11-01
mandiri-8787dbae-fcfd-4f81-8a12-b70fdf96d133,376000.00,2024-10-28
mandiri-ff35d5bd-8f40-40f0-a11a-86b480811b82,81000.00,2024-10-29
mandiri-49a62109-450c-4245-a20f-8bd2ff2744b2,931000.00,2024-10-31
mandiri-a9a3de44-782f-41be-81b6-532dc0bc4b07,461000.00,2024-10-31
mandiri-a4e2a21c-a858-408a-b465-63fd6e452265,681000.00,2024-11-01
mandiri-454eec7f-d7ec-4361-91fc-d2dd1754292e,-806000.00,2024-11-02
mandiri-01aaa9fd-968a-4674-9549-836b2d7d3500,-714000.00,2024-10-29
mandiri-e1ad3c96-b38d-4416-aed1-c8b44fa31739,107000.00,2024-10-31
mandiri-d3487c0e-b9ff-4825-8f45-2bf3d65b5a08,121000.00,2024-11-01
mandiri-9631327d-f304-48f3-bfc0-c189a4e147b1,566000.00,2024-10-31
mandiri-bb4b5845-fdc9-4573-8c46-a75864a37831,771000.00,2024-11-02
mandiri-cd864c32-1a1d-495d-9cbe-1808c09ac671,-544000.00,2024-11-03
mandiri-f928597d-1d30-47bf-b3ea-4fa054c4620a,639000.00,2024-11-03
mandiri-9cfce4b8-0fd1-4f74-b6c5-bda6137cd816,113000.00,2024-10-28
mandiri-bef8a2f7-7598-4b72-86ba-ad3f3291c295,861000.00,2024-10-31
mandiri-d23f5691-9ae5-499e-ac32-d95261065e3b,781000.00,2024-10-31
mandiri-2e44fb58-afe4-4051-8f10-97410b2a9cb6,518000.00,2024-11-03
mandiri-ec1ae100-84d3-4d6b-9c8a-f08a2343329c,-795000.00,2024-10-30
mandiri-ce7fa59f-47c5-4baa-9ee7-3333ac3daca3,-404000.00,2024-11-03
mandiri-1a36d5c2-63d9-404a-ae3a-b2b7ff304d3a,765000.00,2024-10-30
mandiri-4e9983eb-3e22-4d07-8dba-98f8c236095b,923000.00,2024-10-29
mandiri-54bb8533-28ad-4604-afb8-c041f9d35d46,-3000.00,2024-11-02
mandiri-2367b0e5-5c9b-43c5-98c6-098b6a311707,-542000.00,2024-10-30
mandiri-9e5bb515-71d1-4c1d-801b-b9b1d5eb4ee5,-322000.00,2024-10-29
mandiri-83a5734b-9907-4dba-907f-7e5e9f63ef93,-896000.00,2024-10-30
mandiri-fc224b63-716f-42d0-8b97-7b0aee2c47a4,-631000.00,2024-11-01
mandiri-6cf8482d-27cd-4be4-b641-0830a657fd18,-747000.00,2024-11-01
mandiri-a834cb92-1988-4f59-b6d1-0cca6240d325,859000.00,2024-10-29
mandiri-70389bac-5610-432d-9fda-6b1634ba7a80,-587000.00,2024-11-01
mandiri-245a88b2-0621-4c79-8f88-30d81fc143b3,275000.00,2024-11-01
mandiri-a4d1b570-0eb0-411a-a536-8bf381ead513,-293000.00,2024-11-01
mandiri-0737c92d-ea08-4988-93f9-7ac0e1b6904f,-686000.00,2024-10-29
mandiri-b810db70-747b-4c33-8724-2bba076ecaf3,-255000.00,2024-10-30
mandiri-89979b03-a45d-4f33-b79f-d39e602b534d,-155000.00,2024-10-29
mandiri-ddbf4bfa-82f8-466b-b72c-6c9255dc3403,-293000.00,2024-10-28
mandiri-97dd0f4d-4f06-4742-ad7a-68d021c155d1,310000.00,2024-10-29
mandiri-5f3db564-bb02-40c3-bc79-22564ca0edce,700000.00,2024-11-01
mandiri-3fcfac3d-1c1d-45db-8e58-7e8149efb647,689000.00,2024-10-30
mandiri-1a42c42a-1c97-4669-bf40-6f5870dfb4c6,584000.00,2024-10-31
mandiri-b73f868a-4c12-41de-a873-1a0253de4b99,-88000.00,2024-11-02
mandiri-e717be10-9559-481f-b77e-4072bb7d32d9,5000.00,2024-11-03
mandiri-e70ceac6-3434-4a8b-bb26-96c5d9aa69f9,435000.00,2024-11-03
mandiri-256c431f-b56a-4f9c-af04-3d140e1abed1,996000.00,2024-11-01
mandiri-b769bdf1-dfbc-4682-81bb-0f383d2bfb18,-791000.00,2024-11-01
mandiri-bb43a70e-3777-45f7-ae83-ee3ba1dbae59,869000.00,2024-10-28
mandiri-bcc0f483-be2e-42ca-9812-efee042a5b17,614000.00,2024-11-01
mandiri-55f6744e-913a-4092-887c-13449edeb52f,-436000.00,2024-11-02
mandiri-bdd282f0-6b73-4608-92ab-519a15c20778,-235000.00,2024-11-03
mandiri-7c3a18a4-c538-4ce1-b232-79d8824d22d0,-846000.00,2024-10-28
mandiri-8a159850-75c3-4282-8080-715bcfd0925d,209000.00,2024-10-29
mandiri-e4f66a7b-6464-4785-85c0-373866bdb273,-742000.00,2024-10-29
mandiri-5627755b-56c6-4135-8f4d-c2044dfe2c36,497000.00,2024-11-01
mandiri-18255e6f-9222-4867-97c3-b7e63397d8a7,517000.00,2024-10-28
mandiri-2ecfae31-ec9e-44ca-83ca-24d8aab84292,959000.00,2024-11-03
mandiri-34fa7fd2-95c8-412e-9634-d16c285236d3,-870000.00,2024-11-02
mandiri-c7f9a51b-a7f7-434a-9aae-a5c701917a16,891000.00,2024-10-28
mandiri-51ca909c-cdd1-4357-877e-8a9122aa8fed,-267000.00,2024-11-02
mandiri-3682ab07-beba-4883-bfc0-ad5c197245c7,-759000.00,2024-11-03
mandiri-5457e08c-c433-4fa4-8855-edb154224075,546000.00,2024-10-29
mandiri-ad7b456c-e151-4bb6-bdeb-95c2a3f36de4,845000.00,2024-10-31
mandiri-48d6bae0-e85d-4978-b6e6-ad88c6552274,523000.00,2024-10-30
mandiri-b8e60054-8025-4ed3-8daf-6fa99bc1c13c,35000.00,2024-10-31
mandiri-8632af4d-1459-4c56-89b4-d9b2c6dd84a7,105000.00,2024-10-28
mandiri-557e7769-cedc-44c8-9013-dea22d147aad,-968000.00,2024-11-02
mandiri-080ceee2-2647-48e3-9561-44b710ffa16c,-967000.00,2024-10-29
mandiri-61c72dd3-37ce-4f45-b35a-3dfc5c8c6d6c,-629000.00,2024-10-29
mandiri-fef55445-508e-44ef-b8df-50e669cb9ec4,970000.00,2024-11-03
mandiri-2be7301e-6de7-4b21-accd-80e9db679aba,585000.00,2024-11-01
mandiri-e7f0472b-be66-48fc-8afe-8cdba5507400,63000.00,2024-10-29
mandiri-a95df460-d61c-4ce4-b8d4-f4c39b6e0c7d,174000.00,2024-11-03
mandiri-b1c1b42e-b4c1-4e65-b282-93fc139f3824,-668000.00,2024-11-02
mandiri-27989fc4-18c2-4fbb-8b18-94a79c3769c7,-903000.00,2024-10-31
mandiri-477eb32f-2b4f-4111-a19a-15c6aedf5b60,-197000.00,2024-11-01
mandiri-30b5d4d0-183e-42aa-ab35-880cc9ff8672,976000.00,2024-10-31
mandiri-c084704d-c350-450c-9a6f-ebd19536484f,928000.00,2024-11-01
mandiri-aab7450e-0808-46be-8198-76aa5b81ec18,686000.00,2024-10-30
mandiri-6c7ad498-13be-4d5f-ab64-90172529e491,114000.00,2024-10-28
mandiri-93e1a492-2de6-4ef4-8475-3f5c7ff79660,17000.00,2024-10-29
mandiri-7acaca26-b550-41c8-b6f7-f9ec98a9ffe1,460000.00,2024-11-03
mandiri-25fcc61f-1ae6-43c1-97c2-01d7a2c01d11,-293000.00,2024-10-28
mandiri-aad6bb24-27a4-45a9-aba8-81b47b8a2be5,-892000.00,2024-10-31
mandiri-5aef4724-13a9-449c-8280-40a4f49b5b7d,-330000.00,2024-10-31
mandiri-cdbb2658-aaf0-4bb1-a1b7-ddce8f0f7684,-705000.00,2024-10-30
mandiri-56ac972d-d929-4ad0-8eda-b2c9b480de1c,-965000.00,2024-11-02
mandiri-772b80a3-e1cc-4432-a4fa-f15706adcfeb,681000.00,2024-10-28
mandiri-f44d88d4-bdc0-4362-9ee7-cd6866d25c50,-669000.00,2024-11-01
mandiri-50d38a18-b386-4f04-ab18-b2043d170aa0,594000.00,2024-10-31
mandiri-90ce36f1-7bdd-48fd-b29f-c2a5bc83e5cc,564000.00,2024-10-30
mandiri-f304bfaa-970b-4f88-8179-5e1c01b4de64,-68000.00,2024-11-03
mandiri-69e1e6f0-591f-498c-9043-6ca809c4b801,-408000.00,2024-10-31
mandiri-3dc233ac-1e9e-4b78-b732-fe24c2f3a473,-252000.00,2024-11-03
mandiri-3b494023-3372-4207-b64f-9a0646be044f,302000.00,2024-10-29
mandiri-ebda052c-a915-47b2-baea-f18a983dc8a4,646000.00,2024-10-29
mandiri-f86f18a7-3e9c-4f30-bd12-271c25eb4870,-860000.00,2024-11-01
mandiri-9bad4020-1258-4a24-b13b-ae47ff0d98be,484000.00,2024-11-01
mandiri-c996abf7-2f6c-4a31-9aec-cd42817aa6dc,-619000.00,2024-11-03
mandiri-855585ae-cb6d-492e-8cc9-518105dc86d8,-648000.00,2024-10-31
mandiri-b710db7d-f972-43bd-af3a-bc52dce38993,-957000.00,2024-11-02
mandiri-80327d6b-4e5a-49d6-9d32-3cd19c722b5d,965000.00,2024-10-29
mandiri-ef701efb-f139-4104-8dae-59782d786c1a,185000.00,2024-11-03
mandiri-742d0d48-8ba0-43be-a1cf-796838be75a7,-843000.00,2024-11-01
mandiri-8cd1392f-f0da-4bd2-9874-81000b346a55,758000.00,2024-11-01
mandiri-267a9e52-e4fc-4141-b37f-884a76edf9a3,-557000.00,2024-11-02
mandiri-97eab5f1-00ed-4028-898d-7b96d56f265b,-535000.00,2024-11-01
mandiri-ecacafa9-10d4-4641-ac20-0f24cc833f45,-388000.00,2024-10-28
mandiri-6cdea479-9b0c-4195-ba25-effd9a57e67b,-542000.00,2024-10-28
mandiri-cdaadab0-57c9-45ed-8c10-faaaad11ff94,378000.00,2024-10-28
mandiri-79b7f4d3-9a52-48ec-9786-9fee67b9c731,-172000.00,2024-10-28
mandiri-4a45ad08-7584-4ef4-a514-cf5cc2a7de9d,295000.00,2024-10-31
mandiri-57be9fce-7174-4a36-815f-7c98a041ec72,-874000.00,2024-11-01
mandiri-8cda7480-e507-4825-9c1a-b01be040b8a3,-9000.00,2024-10-29
mandiri-5a7d4963-5dd3-4d33-8683-dbc17d74300b,96000.00,2024-10-29
mandiri-84958b67-2247-4774-9fe1-19f55eb9ea28,-733000.00,2024-10-30
mandiri-b8b9e10c-80f0-46cb-8403-4875c5adb900,486000.00,2024-11-02
mandiri-1848b4f4-74b8-4b53-82aa-794827eca50a,666000.00,2024-10-31
mandiri-63f1c34a-da64-4855-911b-c5fe329a49ba,670000.00,2024-11-03
mandiri-a9388141-5e84-41b2-9b54-ae214659bfc3,-469000.00,2024-10-28
mandiri-822824d2-b8bf-49e2-b141-76a1a4a6ac8a,-143000.00,2024-10-31
mandiri-ed35b65c-fc52-4641-814a-e79ae4481339,-175000.00,2024-10-30
mandiri-85de6081-f123-402b-9743-93226e3ea8c0,-861000.00,2024-10-28
mandiri-a1c295bf-08f4-4b8e-a4df-7474169280cb,838000.00,2024-10-28
mandiri-1d58ba17-e9ca-4d04-b8c3-ae23ecf0f743,167000.00,2024-11-02
mandiri-5a4dde3d-1e25-4f1d-89bb-9b9595000f35,242000.00,2024-11-03
mandiri-5bbfb8c9-24a3-439b-a412-a0879e6a2e2d,330000.00,2024-10-30
mandiri-dec0eb45-b011-42cf-81cd-42a89444b912,377000.00,2024-10-30
mandiri-b1cd1ebc-baa2-45a5-ac30-c2d8ac03cbcb,83000.00,2024-11-01
mandiri-94450324-e417-4d8f-85ba-b6426e9d3329,-980000.00,2024-10-28
mandiri-06b7304a-b620-4444-9f6b-fe4d97e3fb48,-851000.00,2024-10-31
mandiri-756b8fdd-428a-4a55-a59d-1922b6919cb8,65000.00,2024-10-29
mandiri-18e1cf0d-7e7b-40e3-a8ac-6d3270801fd9,-729000.00,2024-10-31
mandiri-0eb90e4f-72bc-42b6-bd9f-e893619fc91c,222000.00,2024-10-29
mandiri-4d103da3-edb1-4a66-a835-8d26ea7ab36c,-283000.00,2024-10-31
mandiri-84c38805-e272-4212-ad07-80fe580b5b90,-242000.00,2024-11-01
mandiri-ad86cfb4-4b87-44c9-9c8f-b240096ef8ca,-670000.00,2024-11-01
mandiri-77f54433-25ea-465e-826d-248d0200517a,696000.00,2024-11-03
mandiri-04f2ea71-7ca8-4d53-8731-9746927843d5,28000.00,2024-11-03
mandiri-cf995c38-08e5-47f6-bf3c-1144718e5bcc,543000.00,2024-10-28
mandiri-931ce4bf-7cff-417e-b04f-d9f9551e7cfe,-903000.00,2024-11-01
mandiri-210c224f-3580-42ba-afc1-e45d23d24f4c,-144000.00,2024-10-30
mandiri-1bf784b8-6ed0-4e98-a972-cdc2ba0f0379,243000.00,2024-10-28
mandiri-87a5951d-a254-4631-a198-9e105e514e75,-423000.00,2024-10-28
mandiri-5d2a5706-0833-434e-8bd5-beedbd3ac3dd,-681000.00,2024-10-28
mandiri-f3ac9bdc-cdd1-4691-8799-438ecc93d8e9,-766000.00,2024-10-31
mandiri-b43112a3-8ef7-49ec-a9ce-b4d2b6efae7d,-718000.00,2024-10-28
mandiri-a966f664-c22d-4305-abf6-2139b66d7316,-979000.00,2024-10-31
mandiri-2af33cc9-1d7c-49e2-933f-5ffe6d0d3833,-243000.00,2024-11-01
mandiri-c78ad4d0-8e95-4ec5-9dac-3b8a2434e329,60000.00,2024-11-02
mandiri-effdb9cf-2fad-4d81-b1a2-eeb0af683292,-455000.00,2024-11-03
mandiri-085d1f56-b080-4461-b19e-5377b4024523,-985000.00,2024-10-30
mandiri-05195b32-56e4-4b01-aa0d-8d1b8f5ec1f0,-521000.00,2024-10-28
mandiri-7a680729-ffac-4113-b357-883c693c393b,-679000.00,2024-10-29
mandiri-c49692a6-1f43-45a4-8b3b-f935b685cc0c,774000.00,2024-10-29
mandiri-78c5c4d6-f8d0-480f-9384-c01d8cb0e553,447000.00,2024-10-31
mandiri-da2caa08-9011-4306-b4da-d61ff51f6a95,689000.00,2024-10-28
mandiri-12535a11-aee4-4cfb-9f23-009460a70f56,597000.00,2024-11-03
mandiri-f8358412-51ec-46a6-886b-da2349973c8f,-574000.00,2024-11-03
mandiri-9a6fea6d-5984-4086-a0e2-fb217f322627,565000.00,2024-11-01
mandiri-27caf71c-1f3f-4edc-8f14-1cea40ed946c,-970000.00,2024-11-01
mandiri-3070b074-b01f-466e-b5d9-0f031a31c034,-828000.00,2024-11-03
mandiri-6ebba1c3-a488-4a63-b2de-42cca8cee337,-861000.00,2024-10-29
mandiri-36eea293-2b76-421a-9284-069bf278210a,-262000.00,2024-10-29
mandiri-b001f010-c9b8-42e7-b640-1c2f0ad2ac87,-671000.00,2024-10-28
mandiri-fb87892c-44f5-47c6-8d91-994092f6caac,734000.00,2024-11-01
mandiri-8da64b3e-65d7-45bd-9261-f613ccaad96e,-678000.00,2024-10-30
mandiri-407c3e5d-b72f-418a-ae35-d3931c99a737,-109000.00,2024-10-28
mandiri-194dcf7b-44e6-4ba0-a14c-0cca4d890b3d,213000.00,2024-10-30
mandiri-f856e405-f5d4-4546-ad73-a6409b57c2a2,-651000.00,2024-11-01
mandiri-02d82e0e-a902-4ac6-9781-af7342b60006,-918000.00,2024-10-30
mandiri-fa8b7dfe-cef0-492e-9a07-e693505ddce6,-497000.00,2024-11-02
mandiri-b8cfa00e-e420-41b5-91dc-2f6ea38addd5,-514000.00,2024-11-02
mandiri-558a8458-3d1e-4a5f-aef7-6d7c0ac8c026,442000.00,2024-10-29
mandiri-39866d8d-5858-43c0-88fd-207cba1844ea,-548000.00,2024-11-02
mandiri-888cac1d-d891-478a-bc2d-5a05f59fcb44,342000.00,2024-11-02
mandiri-79278c5e-eb94-41a9-aefc-05ace52d1e30,174000.00,2024-10-30
mandiri-36cd8fb0-d3a3-4da2-82ce-8c785d211908,-877000.00,2024-11-02
mandiri-30c15a0e-0f60-47b1-a1ed-1dcc79d410d2,-321000.00,2024-11-01
mandiri-e284ee94-9709-4c6f-aaa3-d8de77a3770a,501000.00,2024-11-02
mandiri-546e7faf-d920-4be2-9381-e37e6b2922ea,651000.00,2024-10-28
mandiri-779b94a9-4001-4fa7-8c69-b9f46c60a58d,-22000.00,2024-11-02
mandiri-faa4af44-1143-40cf-9c75-7b0e80c55219,307000.00,2024-10-28
mandiri-f9cb7d4a-d532-4148-96c0-83bb4bdc453d,902000.00,2024-11-03
mandiri-45a21dba-b580-4cb7-92f9-3ff0d83b1179,-732000.00,2024-10-28
mandiri-84a8a0c2-1e11-49a3-8ed2-bfe5d20ed97b,630000.00,2024-10-29
mandiri-f57fa11d-5e0d-43b9-b464-43d866272f00,-299000.00,2024-10-30
mandiri-8ab8d7d4-eec6-4894-b5ee-ab0c0148d473,-161000.00,2024-10-28
mandiri-ce11ca40-1189-403c-adbf-60c8cfb34ebd,278000.00,2024-11-02
mandiri-52788d2d-a134-4998-acc2-a99e40a8a00a,472000.00,2024-10-31
mandiri-f9e3eabd-5b27-4f7d-89aa-63915ba2045c,-941000.00,2024-10-29
mandiri-0570c6aa-25b0-4d2f-ace3-4a3d6e1527ff,817000.00,2024-10-30
mandiri-7785a365-ec38-4408-80f3-49b4ec6e88e8,-240000.00,2024-11-02
mandiri-88a00367-5af5-4bd4-ab91-9e9bbc1c1d5b,374000.00,2024-10-30
mandiri-6dae5132-ecc4-4012-9d11-2357d54a5fa3,959000.00,2024-10-31
mandiri-c9c6a19a-5cef-4c27-89e3-ecf291dc5c4b,-5000.00,2024-11-02
mandiri-90d6dc58-ccda-4ae5-8b01-ee00f01bc0e3,616000.00,2024-10-28
mandiri-fd1ebe08-14aa-4ab6-a764-eedb52312c83,-366000.00,2024-11-02
mandiri-da19b9a3-52d9-458d-89c5-5f9b74698b23,-878000.00,2024-11-01
mandiri-1ba5c9dd-9699-44a8-9320-c943bd0a4e04,-583000.00,2024-10-29
mandiri-e1f095c0-7c40-46af-b5ef-29d61195e5f9,-294000.00,2024-11-03
mandiri-42c8d360-7a99-4032-aef4-836116747b1b,-316000.00,2024-10-28
mandiri-c31aa3be-e3ee-45a2-a0f2-b0154a18963e,42000.00,2024-10-31
mandiri-9961f827-c677-4577-80fc-2ac10a4ba676,351000.00,2024-10-31
mandiri-625985d5-bd53-4e5e-9f4b-f98f59c0e10a,-105000.00,2024-10-31
mandiri-2d6b07ce-e67d-4ebf-b2fb-6f84024e619e,-252000.00,2024-11-02
mandiri-8ebf7814-66b5-4096-8579-1e9261101414,584000.00,2024-10-28
mandiri-58e58f01-5d30-4cf5-ba1a-ef8fae2da643,-741000.00,2024-11-02
mandiri-599b4f97-a68c-4764-bdc7-2a921b24f667,263000.00,2024-11-01
mandiri-4ba4074f-e37d-4762-a6db-dcb02320e6cc,504000.00,2024-11-03
mandiri-b8aced7e-01bb-42e7-af73-7364f7fe8711,24000.00,2024-10-30
mandiri-bd1da9b8-62c1-4b4a-8aa5-e38bc472257b,121000.00,2024-11-01
mandiri-cfd0f6cd-f495-42c1-8a65-1bb68915cfb7,-178000.00,2024-11-02
mandiri-9d273867-ea4f-4718-8b67-8c250dac187f,258000.00,2024-11-01
mandiri-f3b3b977-a18d-4775-9f07-3418737307ef,438000.00,2024-11-01
mandiri-49a2eefc-2aea-4149-888e-294c2d07d703,832000.00,2024-11-02
mandiri-ee324cc8-5b4c-422c-b55b-09969040d34e,-345000.00,2024-10-30
mandiri-5c6447ab-583f-4314-9846-d3add971dec7,-512000.00,2024-11-02
mandiri-e61eaebb-879a-44fd-a7c5-cd60e214a27e,-160000.00,2024-11-01
mandiri-21c61315-d39d-4f03-99de-f7f88b50eabd,224000.00,2024-11-03
mandiri-544acb4d-211d-4f1d-83a1-81a0475dc9a7,-752000.00,2024-10-28
mandiri-f5356a81-97f8-45d1-a049-1a0489ef5911,333000.00,2024-11-01
mandiri-380302d9-4607-4cc9-8ac3-2b4caef59df2,696000.00,2024-10-31
mandiri-24199107-556b-4565-992b-90d7561a40c9,-326000.00,2024-11-03
