uniqueidentifier,amount,date
danamon-c973007c-8d95-4c09-a46b-b5c79d3e0ae4,49000.00,2024-10-28
danamon-7c082c6b-5626-45c5-97be-84a4d83424c6,-907000.00,2024-11-01
danamon-c095baf7-9a46-4855-94c4-e9de84fd044c,756000.00,2024-10-29
danamon-d091cf04-462f-4394-b10a-f1835dc74e10,585000.00,2024-10-31
danamon-ad894a77-ef64-44ae-8a66-814c8eca2250,-119000.00,2024-10-28
danamon-e97813e6-04c0-4508-9ad0-c90125adf831,306000.00,2024-11-01
danamon-4c0b0b47-0dea-45bf-ae29-caed5c167671,979000.00,2024-11-02
danamon-b6cf96e4-530b-4397-996f-d6fe7336281f,952000.00,2024-10-29
danamon-0c0a7488-62f1-4613-98bc-7cb500c08eb4,999000.00,2024-10-31
danamon-9f410a29-5e84-444d-aa59-f801ca5b88d0,-216000.00,2024-11-01
danamon-d9d0e07c-f6b8-4273-83c3-4610cff24a0e,-822000.00,2024-10-29
danamon-2fdfa514-a025-48ba-a3a1-77622e70ff6e,690000.00,2024-10-30
danamon-d3960196-f146-436e-a95f-0925168ced4d,-319000.00,2024-10-31
danamon-4368304c-e226-4244-92cf-d10cacb91eaa,545000.00,2024-10-31
danamon-10253a1e-e93a-49b8-91ec-067b2cb8d402,-194000.00,2024-11-02
danamon-6db01a4b-6931-4248-95d4-e1046057c42e,316000.00,2024-10-31
danamon-8b32d3de-7548-4316-907a-e39112f5cac0,67000.00,2024-11-02
danamon-6b388dd6-b73c-41fc-ba7c-2483880d064c,-893000.00,2024-10-31
danamon-fe9fd3e3-01d8-483c-8968-8a5a5ac797d8,692000.00,2024-11-03
danamon-766a6f22-ad5e-46c7-98b2-794d76c08d76,-228000.00,2024-10-29
danamon-1a29370b-bc0f-4a7b-8f2f-71b6cdb3036f,811000.00,2024-11-02
danamon-20d76a4a-4976-4e92-8b7f-a051324993bc,-421000.00,2024-11-02
danamon-30a321d7-b59a-4e5c-b91c-51b37fa6cd33,657000.00,2024-10-29
danamon-dbb547ff-db94-429d-adcf-9fd3b390959b,844000.00,2024-11-03
danamon-9b73a9f0-c0b5-4edf-b71a-9470735dd69f,955000.00,2024-11-01
danamon-a13d4807-e03d-4e68-84e6-369201d0366c,-277000.00,2024-11-03
danamon-1dfc86e6-aa42-4371-82ad-638fdfc07d34,-199000.00,2024-10-28
danamon-f046e800-fbe1-40e3-8d58-127062b140f1,-807000.00,2024-10-30
danamon-8b1e68fd-e395-4cdc-ba06-cce38d94749b,-86000.00,2024-11-03
danamon-c40ae868-b176-45a0-b15c-0b7dd428d2d0,-182000.00,2024-11-02
danamon-15556245-0f08-41fe-939f-a8b33dbcecab,-840000.00,2024-11-01
danamon-17e8de92-5da9-4180-9f27-a2d8eaf52881,765000.00,2024-11-03
danamon-07c38ce2-c4e4-4c79-8dbb-dfd4f8ce9689,175000.00,2024-10-31
danamon-742d4536-edf8-458e-ab7c-d38913e09b46,185000.00,2024-10-31
danamon-86049ac0-7531-400c-97ea-b156985237a6,848000.00,2024-11-02
danamon-f7e733a8-074d-437b-865f-46d09c4f38e4,-396000.00,2024-10-28
danamon-581132f1-89e0-449b-ad81-21c1d790238c,-95000.00,2024-10-28
danamon-ebe2961d-185d-437b-ba8b-53235540493a,-249000.00,2024-11-02
danamon-854b0f9b-4e52-4308-be92-94eb2054ac71,886000.00,2024-11-01
danamon-fc110665-2358-4829-a217-a1c1b2352ea8,234000.00,2024-11-03
danamon-cee3bf13-b407-4fa8-be41-1af4c65c1161,247000.00,2024-11-02
danamon-1e0d4a75-8417-4afe-8ab0-d0d5a9127deb,39000.00,2024-10-31
danamon-55894068-aa62-4ebc-b642-3f221c0d1025,-254000.00,2024-11-03
danamon-9338b34f-831b-43f6-a433-f5a5ad92bf74,291000.00,2024-10-31
danamon-85d96b0b-a416-4a20-abb6-40ddbdea1960,436000.00,2024-10-31
danamon-b40dea29-00a8-49f9-a0df-5b48a355cebf,25000.00,2024-10-28
danamon-215d7fc2-7efa-4880-ac00-9e34baef222d,-764000.00,2024-10-29
danamon-c27bf369-9495-419f-bfaf-388e82b35272,-143000.00,2024-11-02
danamon-b2a604c9-1d4a-4dc8-8e34-87b3494f63e6,-938000.00,2024-10-31
danamon-ba632c73-8806-456c-a042-4f746f038cf5,638000.00,2024-10-30
danamon-e3598038-8a31-432c-a0c5-6d7f45962e48,96000.00,2024-11-01
danamon-0d923031-2329-4ca8-a9a1-3aefc190ff79,-627000.00,2024-11-03
danamon-89e93f74-c054-4603-90d5-081d02b7734c,-440000.00,2024-10-29
danamon-f762d792-9e74-4cef-bbd5-4caacb4d83df,-268000.00,2024-11-02
danamon-7f4bcea5-41a1-4c42-aa9e-470adad0ebeb,-941000.00,2024-10-29
danamon-09ca1cc8-9091-4825-968e-8afc93e08d46,-784000.00,2024-11-01
danamon-ad0caddb-46e5-428c-8442-de96f2371cfd,328000.00,2024-10-31
danamon-14975d3e-fb9a-47fc-8b68-55fc00a0f159,-140000.00,2024-11-01
danamon-ecdd59db-6af9-48e7-bec0-32b36b22b0bc,767000.00,2024-11-02
danamon-e72dd6f2-a6c2-465d-88ca-2ac6c3a05d21,-497000.00,2024-10-29
danamon-fbd9c7e8-5b13-4a1b-9f85-0a25cd82bbbf,-959000.00,2024-11-01
danamon-f050b6dd-8dd8-44c5-bd01-8e923909ea52,-819000.00,2024-11-01
danamon-5bae2302-273a-4551-a2fe-b1c5372bb47d,-324000.00,2024-10-31
danamon-80f91628-25ae-4134-94df-dafdf2c8ba73,-698000.00,2024-10-28
danamon-15e5c740-66f0-463a-b948-e0acecbca139,-361000.00,2024-11-02
danamon-bc397751-ea87-46a0-86e6-38b15eb65e88,-222000.00,2024-11-02
danamon-78a91056-34f7-4bd4-9964-d4f75a639991,-208000.00,2024-11-02
danamon-a3d7d16f-bf44-4dba-af60-84ee30e8d09d,-558000.00,2024-11-02
danamon-314d0bee-39c6-4cc3-86a5-297df5f36185,614000.00,2024-10-29
danamon-d4025293-2bd5-4ca7-9c35-4b2eeefdaff4,802000.00,2024-10-30
danamon-ab462bbe-fe6f-48e0-b1d4-39412b52f4fc,-692000.00,2024-10-29
danamon-ed41d3e0-cfeb-49ac-a531-04d2ead741ee,464000.00,2024-10-31
danamon-10ab7571-a533-473b-b3a1-02f964af4339,788000.00,2024-10-28
danamon-99132ce9-42df-4b40-9fe0-2903c33c5586,-329000.00,2024-10-28
danamon-265494ad-8c64-4359-a6d6-8f7d40673f35,-504000.00,2024-11-01
danamon-ea138b15-4675-428f-a8e6-1eaf0130e198,-383000.00,2024-10-29
danamon-7d6d6eb0-4640-426c-a594-22e07f893d11,-28000.00,2024-10-28
danamon-e54ee4d7-cbe8-4867-8b87-15cae0078065,496000.00,2024-11-02
danamon-724d8a87-b0ff-4dad-bc43-00ab61972863,836000.00,2024-11-02
danamon-28e535ae-cec4-46c2-8e51-73ff506ee188,-597000.00,2024-10-28
danamon-d5acd3c9-2d38-4f3e-8acb-3b391dd24b7d,-687000.00,2024-10-31
danamon-da4d2e2e-67b7-43e7-b526-db8e380c0013,-241000.00,2024-10-28
danamon-ef7dbad7-ee94-4aa9-b0f6-b10df2917671,-635000.00,2024-10-28
danamon-7d70b30f-d71c-4299-8be5-5af435860d60,156000.00,2024-10-31
danamon-76d77606-c66a-4241-9265-cac1bbbfd959,700000.00,2024-10-28
danamon-78119534-8007-4bb5-ae55-0f04bf3ccae0,-560000.00,2024-11-01
danamon-57bfcd47-4496-43c4-922d-ef9ed71e221e,-682000.00,2024-11-02
danamon-dc88b1f6-3db0-42b2-a255-3553f6d13d63,424000.00,2024-10-30
danamon-7dd35d3c-3047-44cb-9094-01ef378b60e8,-450000.00,2024-10-28
danamon-94ab53f3-5ff8-4b61-a53a-91178a2a7583,799000.00,2024-10-29
danamon-3edf16dd-22b5-4c14-8443-a78177605d61,673000.00,2024-10-29
danamon-a99d07f3-3c65-4723-bde4-f86466a41fb2,431000.00,2024-11-02
danamon-1eed5015-edea-412f-aa46-f1df6dd76198,241000.00,2024-10-28
danamon-2893097c-a45e-4a92-b6ef-d601c6d01bec,46000.00,2024-10-31
danamon-2c068717-19f1-46d2-a259-ee18e7ecaca4,105000.00,2024-11-02
danamon-d4ac1eb1-0b5e-40b5-a9a7-363be058bde2,-259000.00,2024-10-31
danamon-b56ddfda-aa46-4353-bd49-e600cde795f6,831000.00,2024-10-28
danamon-e88251dd-97a8-4c9c-8b77-6d32ebdfa7b4,148000.00,2024-10-31
danamon-dab55d5d-e8e4-48b9-b83e-36221c2e689e,-862000.00,2024-10-29
danamon-ce7fe7cf-6c28-45fa-9a1f-fb4abdd7b28e,-397000.00,2024-10-31
danamon-7ebe0f24-bebf-48ac-aa1f-927442c3d731,-592000.00,2024-10-28
danamon-00f1c329-c659-48a7-b7a4-04704a3f5ffa,-579000.00,2024-11-01
danamon-7d374422-36f1-4f92-a4c6-bdd310d71c5b,-65000.00,2024-10-29
danamon-0e8fd3ca-fed1-42ec-8897-45e2b2d4c2c6,604000.00,2024-10-28
danamon-83f50197-f970-421f-9bbd-23d91e927e85,-570000.00,2024-11-01
danamon-fe0838d5-cfec-4137-adb2-aba56caa3936,-317000.00,2024-11-02
danamon-a6749b7b-c9e2-408f-83f1-52cdf3dbaa64,654000.00,2024-10-28
danamon-5e9af16a-3542-4cc5-a8da-eb83873e40e6,381000.00,2024-11-01
danamon-820519b8-3219-4dd3-b0fc-11ede9de2903,-125000.00,2024-11-01
danamon-1e1849ce-fd38-4951-a6cc-889c567cbe21,128000.00,2024-11-01
danamon-3ff1970d-3f34-4093-80dd-faaedb3678cb,-698000.00,2024-10-29
danamon-753e2460-51c6-4f41-b560-5c1105c3781d,-404000.00,2024-10-28
danamon-942dea39-1c90-44eb-bdea-86a7f0a35e4c,832000.00,2024-10-30
danamon-731af439-a49b-404c-b3bd-a47a3ffccee9,110000.00,2024-10-30
danamon-ccedf421-8f76-4e3c-9c62-8a0e043a5c73,885000.00,2024-10-31
danamon-2f8decae-c109-4eb8-b0d0-84ef4dcf35f3,-958000.00,2024-10-28
danamon-9148a163-70ff-470c-992e-fb47138074a0,747000.00,2024-11-03
danamon-028f553d-e6bf-40ab-a9c8-52a894690152,-800000.00,2024-11-02
danamon-7248bf80-dce5-48ef-af7f-334171d51b17,250000.00,2024-11-01
danamon-2faafa49-d28c-4cbf-90b6-be6b851bf36f,-69000.00,2024-10-28
danamon-bb4ff1d7-d295-402e-97b5-f889acc7fc2b,745000.00,2024-10-29
danamon-09fb4287-e903-4c66-a158-a0f62d1703fa,752000.00,2024-10-30
danamon-f1d6266c-fb8b-4789-8303-07fa5738057e,769000.00,2024-10-29
danamon-5bdc4cc7-02ec-45d7-a57b-45f4a1d70232,934000.00,2024-11-01
danamon-58932889-03e6-41dd-841a-8cafc05ec20d,-983000.00,2024-11-03
danamon-8539f43a-a0a5-424f-bfea-99516673a847,-426000.00,2024-10-31
danamon-228a9f6e-b625-46ca-95a4-0380896a5c3c,-930000.00,2024-10-28
danamon-4402b7c0-0c03-436f-beaa-2995d4d0ebf8,831000.00,2024-11-01
danamon-ee845235-71d5-40d6-86be-b7bfa83c3387,944000.00,2024-11-01
danamon-300bd9af-bc37-41b8-b8ed-9899a9967970,-431000.00,2024-11-03
danamon-21b1e39c-f4d9-40fb-abf1-fca28ef4d759,783000.00,2024-11-03
danamon-ba02d46e-d369-474a-a19f-aeed68d875f5,697000.00,2024-11-02
danamon-28ed5e37-f6c9-44c2-b28f-4ed34188d85b,-829000.00,2024-11-03
danamon-cf0bed04-b82b-4f95-86cd-b885715152d3,-259000.00,2024-11-03
danamon-16b0be62-40a5-40e7-a192-b7c842d0ddff,900000.00,2024-10-28
danamon-206d1ff6-7f77-4f0c-81cf-4e3a3a0c0baf,393000.00,2024-10-30
danamon-4c5547e4-b08e-4cc6-891d-d06f9ead5928,814000.00,2024-10-30
danamon-b47e0042-6cd2-43da-85b6-344582190745,-793000.00,2024-10-28
danamon-c702f685-4b3e-4402-a5c4-4282925c8b78,-713000.00,2024-10-28
danamon-c202a30d-2a27-4d99-b3e8-b6838ccdcfa4,150000.00,2024-10-29
danamon-712f6df6-6f41-4a9c-bbde-016b4d4e2728,259000.00,2024-11-04
danamon-c2d43bbd-0e7e-49f1-bff1-0c9acef87565,-424000.00,2024-10-31
danamon-56f3732b-fd00-43cb-8c58-b7b342884b29,57000.00,2024-10-30
danamon-c4426cb6-74fa-48f8-8143-08d7426ac1d0,-116000.00,2024-10-29
danamon-ee8ef832-3329-4e83-ad83-e90aed13f46d,-669000.00,2024-10-31
danamon-0d968dcb-76c7-47a2-b03c-b071bd0c6941,120000.00,2024-11-03
danamon-6b8dea75-4721-4a63-b5a6-b19dc33219af,-999000.00,2024-10-28
danamon-7d31a436-26fd-43d4-870d-9955fac3b803,127000.00,2024-11-02
danamon-3d9a2e14-0749-40cf-9e15-8510739961f4,-217000.00,2024-10-30
danamon-bda0f8df-e5b3-490c-ad7e-6271be3c4377,248000.00,2024-11-02
danamon-d9c33764-87d1-4015-984c-4dce74eed714,145000.00,2024-10-28
danamon-77ade8a9-5862-449b-b70b-a91b9b5da6b8,475000.00,2024-10-29
danamon-1a1a2e0a-56df-4ae4-8409-267abe9d8c8a,-736000.00,2024-11-01
danamon-b9ac3a9c-419f-4578-8389-4cf33eb55299,-361000.00,2024-11-02
danamon-ba8bdc02-34ab-477a-bf91-a5d3209f5bef,-160000.00,2024-10-28
danamon-05ae71b5-b6b9-45f4-905b-269f274b11b5,-258000.00,2024-10-31
danamon-f774c757-fad1-4eaa-86d2-eb4debf308f5,-15000.00,2024-11-01
danamon-0cbc8ad6-2a9c-4b82-a7bd-fe1b3e9bc73b,663000.00,2024-11-01
danamon-50d7e650-5e1c-473b-bd18-0e4c73ff87b2,91000.00,2024-10-29
danamon-d142219a-b122-4557-98bb-f90e498c2297,585000.00,2024-10-30
danamon-dafe2366-19a8-449c-bab1-8fa1c710ca1b,337000.00,2024-11-02
danamon-c23af3a7-8722-40d9-abf3-577cb28a8bd3,819000.00,2024-10-30
danamon-3de8e6e3-648b-44fe-8a5c-dd4612ffc58b,-308000.00,2024-10-29
danamon-51d68f9c-15cd-49df-bec8-4a3cfefb44fe,-728000.00,2024-11-02
danamon-83aa4d5a-56e2-449f-8940-6994baac7e97,-761000.00,2024-11-01
danamon-b160d5ce-9fc8-4a12-9282-3186c5ffceb6,311000.00,2024-11-01
danamon-af5a81fb-b9ff-41bb-850d-c98fa3d521f5,167000.00,2024-11-01
danamon-522a77c6-2e70-464e-a584-32d2dd45be2f,413000.00,2024-11-01
danamon-50a6cdb6-2b27-41b8-96a0-84a3a039e2c0,-580000.00,2024-10-28
danamon-08f455d1-f7a9-4c77-91ea-b35ac2f8a8e9,-59000.00,2024-11-03
danamon-65dbdb50-40cb-4c01-a81b-1713e560c2af,-573000.00,2024-10-30
danamon-8c1ce8af-9ecf-4f4f-b6e2-f9418909d311,-260000.00,2024-11-03
danamon-f778ebd9-f9c3-4cf6-8c2f-aef7ad96ed5f,-472000.00,2024-10-29
danamon-56d911cc-77c8-41e1-8444-d885a02a0dde,863000.00,2024-11-01
danamon-2bce74c4-561d-4011-b434-10f9032ef615,161000.00,2024-10-28
danamon-75121956-4e72-45ab-924e-750ba8b5522c,-696000.00,2024-11-01
danamon-cf1098bb-ddc6-4531-ad88-0aee224635a6,274000.00,2024-10-31
danamon-fe293f1b-bd8c-4fbc-a2ae-8d5786d69ce7,918000.00,2024-10-28
danamon-90de0023-57b9-4f2d-8bfa-2f0bb5ea5ff6,-848000.00,2024-10-30
danamon-75c9e48a-13d4-481e-a15f-2b399fdfdccf,-21000.00,2024-11-01
danamon-821ff2e9-4bec-42ab-ac55-3c521ea49a33,387000.00,2024-11-03
danamon-83bdb403-f2c8-4f46-9da5-b3b1e936e8b0,825000.00,2024-10-31
danamon-477b62e3-9ef2-45aa-b15c-fc900f231a0c,780000.00,2024-11-03
danamon-0b12ffde-5de5-404d-a66b-a8976d1dd82a,-223000.00,2024-11-01
danamon-2f472f70-ede9-4b8d-a887-38afbc6a3ea4,984000.00,2024-10-29
danamon-514af00b-ddf2-418c-ab0d-263c6c238b8b,-672000.00,2024-11-03
danamon-eb5cf50d-cdce-4cc9-879a-46a80480832c,738000.00,2024-10-31
danamon-c17c6eda-bb3f-4682-9955-ee3af387de84,494000.00,2024-10-30
danamon-2ff715ab-a23f-4a4d-928f-a35d582e0a0e,8000.00,2024-11-02
danamon-3461e827-96b4-4451-bef4-edc59a512c5c,810000.00,2024-10-29
danamon-9f1694d7-acc3-4393-9ccb-ac6bff63e000,974000.00,2024-10-28
danamon-b84f8a75-413b-4c4a-8ca1-990391cf4402,172000.00,2024-11-02
danamon-29b2944a-8135-47ef-80fb-0724f79f84c0,-358000.00,2024-10-30
danamon-b11493f6-b24f-420a-89ae-bf7d67aec4c8,513000.00,2024-10-28
danamon-54943487-b68a-4bd1-bc8c-4d3a6994dad9,-722000.00,2024-10-28
danamon-c0305f62-4155-4e87-89a6-9c058e8721c1,-192000.00,2024-10-29
danamon-e31192a7-a07c-4910-9339-01beb450f48c,-305000.00,2024-10-29
danamon-a246710b-7712-4715-973e-c6961eb215a1,176000.00,2024-11-01
danamon-a0b86b2b-4cbb-4c08-b105-558c498d9329,-829000.00,2024-10-30
danamon-d6d8daef-da17-43ac-bb0f-390a746f0754,723000.00,2024-10-29
danamon-4fa1a111-18a5-4388-8aff-07d05fc8dedf,-843000.00,2024-11-03
danamon-05ad8a11-51aa-445f-8ae8-31bbc8f4f39b,344000.00,2024-10-30
danamon-447cdec0-19f6-4121-92f3-59dfd886cc2c,-755000.00,2024-10-28
danamon-13def1db-1eb0-4e0b-a8bb-2790fc84ba29,-789000.00,2024-11-02
danamon-882f134b-27f9-4f4a-a358-f29415113d38,902000.00,2024-10-28
danamon-419e7227-849f-4e26-aaf8-02b98b277122,-478000.00,2024-11-01
danamon-85c868f5-f574-47b7-81d2-72f14c14294a,396000.00,2024-11-03
danamon-a05e64ca-f4f1-4b23-96c9-78aff8210ac7,-519000.00,2024-11-02
danamon-63e26b13-6d76-4c96-a366-3f7bb4261b7f,728000.00,2024-10-30
danamon-ff65c52e-e767-4ce1-aee6-f73e4a8f4377,-249000.00,2024-10-28
danamon-43b059fc-0c31-43d9-adfb-f0add82aca7b,196000.00,2024-11-01
danamon-43e5a67b-b3fc-4b4f-9c0c-a44b16bf8dcd,-993000.00,2024-10-29
danamon-7652af1e-ca5a-4147-bbb3-84af236cfb5f,429000.00,2024-11-02
danamon-5e54fd80-962d-412b-9a43-1203e5517ad3,504000.00,2024-11-01
danamon-1e4560d6-7824-4dee-9c2e-296ff97ed910,46000.00,2024-10-28
danamon-24cf056c-5c3d-4960-80b2-edb85622df64,120000.00,2024-11-02
danamon-86006a20-a193-4083-9711-aea1bc3be8ae,-354000.00,2024-10-30
danamon-44735787-528d-4a79-8656-2a304a0a13ab,-405000.00,2024-10-29
danamon-5bf12254-b996-4c60-8128-77d87846230d,354000.00,2024-10-30
danamon-e687d294-b8dc-4250-838d-650394ded20f,-97000.00,2024-11-03
danamon-d42c7b3b-c8d0-4a2f-a32e-a836b12c1dcf,214000.00,2024-11-02
danamon-fa3d157d-65a6-4a01-8a83-82b0d439e1c0,-237000.00,2024-11-01
danamon-a6667d60-d5d4-48e2-b013-9c57b1cddfd8,-947000.00,2024-11-02
danamon-30c84b76-9e98-4335-b890-3a8b7d02988c,-969000.00,2024-10-28
danamon-86485008-2c2e-45eb-bda7-2b3210e4a9c9,-719000.00,2024-10-29
danamon-577a7f4d-e7c9-43ec-ac42-357917370f9d,-908000.00,2024-11-01
danamon-90868e15-4a27-4052-b78c-56953fdae3a0,116000.00,2024-10-30
danamon-a31f07ab-c21b-4629-a10c-98313b5f5ffe,555000.00,2024-11-02
danamon-00a0c71d-5ae5-4bc1-9259-0817ae0dce8f,385000.00,2024-10-30
danamon-18e7bbe9-210d-4888-9c61-1192f532f5f1,-610000.00,2024-11-02
danamon-67940bd1-ff19-4ec9-9889-d58428f886fa,935000.00,2024-11-03
danamon-8ef54dc6-da2f-4d6a-bd10-70eb2268dd9b,514000.00,2024-10-28
danamon-fe09c2e9-d81e-494c-b81b-153c4d3894a6,760000.00,2024-10-30
danamon-dba28107-8cfa-49fc-bba2-6ce2ab16a129,562000.00,2024-10-28
danamon-af61c8a8-1f1b-48e2-86ab-475585d3ed86,-171000.00,2024-10-28
danamon-77c8abd6-e665-45a1-a811-2d0e2bc327aa,997000.00,2024-10-28
danamon-b0e0db6f-5b15-4acb-b5cc-6ca72c2325ba,276000.00,2024-11-01
danamon-34fe19cc-9052-426a-ae0f-c28428b8b5e1,174000.00,2024-11-03
danamon-c3a60b1c-0a61-41e7-9c7a-4ee38d6d5d62,885000.00,2024-10-28
danamon-5efcb247-89a4-46b9-a165-78500259a9df,-743000.00,2024-11-03
danamon-8c755ee3-822d-40a9-b5d5-8b7efae96d43,588000.00,2024-10-28
danamon-2d0e2385-eca8-4a09-8b68-58c7af437c3d,893000.00,2024-11-01
danamon-d5dbf084-0922-4d3b-87f1-5ee5494df4ce,-709000.00,2024-11-01
danamon-86a2cd9d-1213-441e-9e6c-6c6484d8fbd7,235000.00,2024-11-01
danamon-5facc8d2-c6ce-4e54-9398-d9dd5db64b21,206000.00,2024-11-03
danamon-e0f048af-6e8b-4bb1-a772-0ba7a4dedb13,420000.00,2024-11-01
danamon-24cd13e3-30ec-46ac-8ca1-5324081183e9,-742000.00,2024-11-01
danamon-ca917c60-f938-4a53-b268-567fe6e8e05d,-458000.00,2024-10-30
danamon-7a2bbb60-2782-46bf-b05c-336f2af9c711,-105000.00,2024-10-31
danamon-249c9bbd-5e73-40c0-a4b6-f85e5cfd9e66,-917000.00,2024-11-03
danamon-0147fcdc-03ba-4326-9cf6-8451be0a0709,-698000.00,2024-11-03
danamon-b7109ee3-ebb7-48fe-a771-c5ec138cad04,-664000.00,2024-11-01
danamon-6fff6748-f141-4d38-8614-0cda1794b855,-245000.00,2024-10-28
danamon-30997986-23a5-4ed9-83bc-0ad305eb0f12,142000.00,2024-10-30
danamon-7b7b7e03-ed45-4a80-b213-c23ef59309ae,484000.00,2024-10-29
danamon-a76bbec5-75d8-4daa-8aa5-eb60d4a6d967,22000.00,2024-11-02
danamon-558da14a-300b-41e5-a00d-b1d872335a4c,685000.00,2024-11-01
danamon-dc9ee94a-c9d8-475c-a6db-3f63578dd425,-131000.00,2024-11-01
danamon-24776f5e-b6e2-4b96-af47-592887684cc7,955000.00,2024-10-29
danamon-1a567b6a-abcd-494d-a3e4-d2309336eae6,878000.00,2024-11-01
danamon-8b249efa-2718-4506-b009-eaf52c850d55,-110000.00,2024-11-01
danamon-23809060-a291-4c07-90d5-cd2f7e490fec,-332000.00,2024-10-29
danamon-f31e3aa8-1179-4e9e-9500-75b9684f739e,989000.00,2024-10-31
danamon-aa9fbe57-e207-443f-93ea-ea0b0d3b1912,665000.00,2024-10-30
danamon-8fc07f65-34de-452c-aa1a-8db16b138b21,-738000.00,2024-10-31
danamon-701a621f-c8af-488c-a5be-4a76e90c4c6d,-559000.00,2024-11-03
danamon-1adcb6bc-50bd-4c63-86f1-f793317448ba,537000.00,2024-10-31
danamon-c0c78289-7cea-4490-942e-8f4f1de4c64d,835000.00,2024-10-28
danamon-b637787c-b4f9-4fd2-aef1-2890fefcb68b,90000.00,2024-10-29
danamon-0ab89c26-e4bb-4161-9034-dee8979216c4,274000.00,2024-10-31
danamon-8a432b61-e369-477c-a8d4-353c9e4e8ab8,-962000.00,2024-11-02
danamon-f556961c-c7ca-4036-a114-7347cee1b4d6,-543000.00,2024-10-28
danamon-ecb6b0a1-34b0-4c21-8db6-e0724e43146b,-592000.00,2024-11-02
danamon-93242a2c-811d-44c3-bf54-2c343b418e9d,678000.00,2024-11-01
danamon-362fa23e-01f7-4785-bf8a-6139f162644d,-169000.00,2024-11-02
danamon-1bf52032-2556-4a2a-8503-50d205567730,238000.00,2024-11-03
danamon-ea7dadac-539a-4d2a-9ea1-b6bdb29e40a7,888000.00,2024-11-01
danamon-4c6cdd4a-3efe-4192-be6c-139c94ba3bd2,-276000.00,2024-11-01
danamon-62cddc6a-aeaf-4cbb-a7fa-55b14d13321c,-125000.00,2024-11-01
danamon-8766ab7a-debe-4dde-a05b-23cafcb35fc1,405000.00,2024-10-30
danamon-7496635f-13cd-41a8-bbe0-f2bc408b127f,-813000.00,2024-11-02
danamon-f592a303-79b1-4e53-a261-dd8e23352e08,-77000.00,2024-10-28
danamon-9c2f2a50-c28c-427e-8f98-34e20f6e41ae,757000.00,2024-10-29
danamon-cc5a0f2a-10e4-4ff7-9a2d-22ba53f1d346,900000.00,2024-10-29
danamon-d48baba0-3e01-468e-9d61-25fb0eb6834f,377000.00,2024-10-30
danamon-56216c57-4ec0-486b-a1bf-cb81d1b532fe,800000.00,2024-11-02
danamon-7966c646-e1a5-4be1-8472-b09bf87889eb,-118000.00,2024-10-29
danamon-d95953e0-700d-4b51-91be-10040536a4a4,-318000.00,2024-11-01
danamon-bf066418-137d-4014-b82e-0655a35b1189,-217000.00,2024-11-01
danamon-04be2200-b110-4901-941e-7444c9c0d672,-921000.00,2024-11-01
danamon-1eeaf3cc-6249-4360-9956-6086074737e5,-891000.00,2024-10-28
danamon-16885a1c-f223-44ae-8a56-4e735954a3bf,-783000.00,2024-10-29
danamon-79a0bc8a-ee67-4478-8903-35d537a67520,-959000.00,2024-10-28
danamon-fe557143-53ff-4da0-b259-8936540d28e1,385000.00,2024-10-29
danamon-e324d979-4663-4b2f-8a07-435d738295d3,413000.00,2024-10-30
danamon-e5e0b7da-e99a-438e-994d-cc2d3b71b1a8,-678000.00,2024-11-03
danamon-a3bb2463-6506-48b1-8f21-11a9d2dd5641,214000.00,2024-10-31
danamon-02c21a59-0688-402d-8885-6f3a3f4b532c,-544000.00,2024-11-01
danamon-6c5a9635-58e9-4893-82d6-43515a10f56c,-730000.00,2024-11-03
danamon-153d00c3-9e47-416f-b537-b074df469f70,763000.00,2024-11-01
danamon-8f02c211-ac30-446d-9f6e-3b43791568a6,695000.00,2024-11-01
danamon-43938177-0603-4c17-a559-d7e6dd0ebeff,359000.00,2024-11-02
danamon-9c01a3aa-8281-4a1b-9697-8d53071a2f79,820000.00,2024-11-03
danamon-6e2efa14-505f-4f45-a630-aeeee3f77bc7,-822000.00,2024-11-02
danamon-1ac11d0e-38e6-455d-949e-850f3d0f2458,193000.00,2024-11-01
danamon-7881eeb2-b4c0-410a-b117-94d0b386e5f9,526000.00,2024-10-29
danamon-cb7f696d-591b-4b04-8962-ccaa4fb029be,-959000.00,2024-10-31
danamon-47bbe1f8-49d4-472c-ab73-d84d944775b7,379000.00,2024-11-03
danamon-1cde73d1-8ab4-421c-afcb-9c919cf955cd,72000.00,2024-11-01
danamon-03ba359a-a732-4523-a252-3f9966453e5a,-828000.00,2024-11-03
danamon-c03f296d-bbaa-4234-8f9f-6ecc17259253,-242000.00,2024-11-01
danamon-d5a74355-811e-4b1d-bcad-45c31d26abae,533000.00,2024-10-29
danamon-3241a22d-cb12-4569-97f6-509dbe06cd3d,786000.00,2024-10-28
danamon-844ea4f4-abc3-4589-8abb-e92c7e72be5a,770000.00,2024-10-31
danamon-e147ae9e-d526-4651-8c30-2da2e43cbd6a,-474000.00,2024-11-03
danamon-465d15f1-1cf7-4613-ad8b-f44e774cbf58,-684000.00,2024-11-01
danamon-fbdb5f89-9543-451e-a262-8d1b7491d232,774000.00,2024-10-30
danamon-17dbb13f-6a19-42fb-86e8-9928256f4eb6,-472000.00,2024-10-31
danamon-22a406ff-1119-4cc4-8455-35194d757ecf,13000.00,2024-10-30
danamon-866eccd4-d424-4cf3-81e0-94337959df29,481000.00,2024-11-01
