trxid,amount,type,transactiontime
f70ff24a-5acc-4fa4-9a89-e3b9ab5740aa,597000.00,DEBIT,2024-11-02 14:49:19.773889
cf895385-e85e-4621-b980-9be86c9a6c69,594000.00,CREDIT,2024-10-30 19:05:58.773889
7c6328ce-5a67-46d8-9240-bfa52f3a4952,787000.00,DEBIT,2024-10-31 08:27:18.773889
54d25542-3f6d-4742-823e-320df075c5a5,19000.00,CREDIT,2024-10-29 02:24:26.773889
0487d6ba-60cc-432c-a469-aaa97afc5172,41000.00,CREDIT,2024-10-28 16:56:48.773889
e46e3b5b-3930-4298-9a50-afe4e1bc03b5,421000.00,CREDIT,2024-10-28 22:34:06.773889
f9d36c1e-b1b6-4aac-82fa-ea0ff5ec1c49,880000.00,DEBIT,2024-11-01 15:49:19.773889
edd15e01-dbaf-4d64-a031-f88c27c9ba45,894000.00,CREDIT,2024-10-30 08:20:36.773889
035d2715-1458-4abe-89e8-3a8c7a13d0b9,296000.00,DEBIT,2024-10-31 09:24:06.773889
cf248b25-5076-458e-9cac-f5652ea2e76d,935000.00,DEBIT,2024-10-29 02:43:43.773889
b069cfbc-ea16-4b1a-b866-f021516679ec,438000.00,DEBIT,2024-11-02 18:08:13.773889
e6e89eaa-1578-4438-bb9c-971e91ac95ac,737000.00,CREDIT,2024-11-03 12:49:42.773889
be4ab537-98af-4176-82f3-c2490a6c8809,155000.00,CREDIT,2024-11-03 06:29:00.773889
a6eb17e7-af38-4932-88bf-e9625f369a58,946000.00,CREDIT,2024-10-29 22:27:43.773889
6653f273-f4c8-4fcd-9aaf-77b7dea77ebc,759000.00,CREDIT,2024-11-02 23:32:41.773889
7997743f-56bd-45f7-a5ab-3f9e5f6b2437,917000.00,DEBIT,2024-10-31 01:08:35.773889
d476ce06-c202-4f14-8ad8-2f2703ddb7df,193000.00,DEBIT,2024-11-03 13:35:38.773889
507c08d1-8d68-4ffb-9571-6bfc1ac2bd30,549000.00,DEBIT,2024-10-31 01:03:21.773889
a6c2fe77-37c8-49b9-ae7b-588bddd276c5,794000.00,DEBIT,2024-10-29 20:38:25.773889
b01d3b52-25c6-4ab1-b8dd-ba93ba77fad3,138000.00,DEBIT,2024-11-02 10:17:30.773889
7dd1e8e9-adab-44af-ae6d-3a17cf97594e,879000.00,DEBIT,2024-10-30 23:57:58.773889
dff14c5f-9d04-4b70-a601-64e86359397f,685000.00,CREDIT,2024-10-29 16:16:58.773889
67d04ed7-b20c-4f6f-8abb-02852a968118,322000.00,DEBIT,2024-10-28 13:18:34.773889
0bee6de7-ca79-47b6-a8bf-f5839a768734,723000.00,CREDIT,2024-10-30 00:58:48.773889
bac30c32-4d25-49f0-9c80-88c67676d548,392000.00,CREDIT,2024-11-01 11:10:17.773889
91bf953c-910b-4c3a-8a93-a1954a1419a4,906000.00,CREDIT,2024-10-29 22:39:53.773889
ac2a1fcd-dd83-460c-ae28-d0ca1a59ebc4,944000.00,CREDIT,2024-11-02 05:48:07.773889
8936b459-47df-4d59-9f48-2678ed2ae3c9,969000.00,CREDIT,2024-10-29 11:10:23.773889
6137a205-07c6-4053-b41f-6d83ff56c9f8,410000.00,CREDIT,2024-10-29 20:35:16.773889
f02f2f98-d2aa-4f4e-b4e8-7030de06eb5c,630000.00,CREDIT,2024-10-30 12:18:33.773889
1edaad1b-1ffc-402b-99da-ddf29c1d2fc9,802000.00,DEBIT,2024-10-31 23:35:47.773889
1931d7f1-218d-4a34-a2c0-73682bfe80d6,111000.00,CREDIT,2024-11-03 21:55:09.773889
833850c3-5b48-475c-87bb-5b221a1dd8f2,184000.00,CREDIT,2024-11-02 01:42:08.773889
2638ead7-ec3d-49bf-a612-e48203822937,108000.00,DEBIT,2024-10-30 16:31:48.773889
061aa2d8-9d04-4750-944b-56f70b48b5e8,173000.00,CREDIT,2024-10-28 01:34:33.773889
0ff1621e-0cd4-475f-b3a4-9772a44bf60c,205000.00,DEBIT,2024-10-29 18:05:37.773889
8944d1c9-c7bc-407a-aaca-f9f6f3ac997a,855000.00,CREDIT,2024-10-28 09:05:16.773889
fdc4f35a-15d9-4506-b604-f23ad5e63f64,922000.00,DEBIT,2024-11-01 21:42:53.773889
0e366aa0-bff4-487a-9bb2-c28c328b7416,484000.00,DEBIT,2024-10-29 11:43:01.773889
768311c4-5bd3-4c2d-8bc6-5d340807dd2d,915000.00,DEBIT,2024-10-28 04:57:17.773889
0dcd9ff6-16f8-45be-bf06-387eda9b3fea,741000.00,DEBIT,2024-11-02 04:51:19.773889
51d745c4-3f00-458d-8955-849785feb933,308000.00,DEBIT,2024-10-29 22:07:53.773889
e000c82d-f9e1-49aa-9722-be9fa9fc3589,879000.00,DEBIT,2024-10-31 22:58:58.773889
a3426118-9ee7-4a58-8944-f230dd61b11d,756000.00,DEBIT,2024-10-29 16:59:58.773889
4fa8d582-a4d4-465d-a8c2-db06e573bc3d,453000.00,DEBIT,2024-11-02 10:43:21.773889
c5dab5b5-74db-4d99-8662-ec5149eb29ee,508000.00,CREDIT,2024-11-03 18:45:24.773889
b5378bc8-cd31-4df9-bc93-f958659ffd23,730000.00,DEBIT,2024-11-02 21:29:35.773889
033a90ba-3b0b-4673-aa8d-83c1d1e0be99,228000.00,DEBIT,2024-11-01 23:58:04.773889
65f69457-4f42-4cba-ad21-a355fb0f9abf,78000.00,CREDIT,2024-11-01 19:20:38.773889
a9ba6262-41f9-487f-b6bb-4f340b1cc042,942000.00,DEBIT,2024-10-28 07:02:26.773889
da1053d8-be9b-4d95-9b02-441d596e71c8,971000.00,CREDIT,2024-11-02 03:35:55.773889
5f0cdffa-2228-45de-b109-6c48b1060f69,28000.00,DEBIT,2024-10-28 19:18:46.773889
33109500-e1db-49c2-9a40-5ec766c74001,927000.00,DEBIT,2024-10-31 10:28:31.773889
572454a6-a594-4b12-9317-2af443afdfac,268000.00,CREDIT,2024-11-03 18:28:07.773889
c0d16258-5c38-4ad0-b18d-1b44afedfe90,862000.00,CREDIT,2024-11-02 06:31:57.773889
9f05bb01-3a4b-439f-9bc8-153db3ad4da1,905000.00,DEBIT,2024-11-02 16:55:13.773889
fc8a58b5-741e-4708-b467-93809117b496,993000.00,CREDIT,2024-10-30 13:19:19.773889
6fca502d-dda8-4493-9dc1-feca79777840,693000.00,DEBIT,2024-11-01 07:42:19.773889
9a9b7a08-9ebe-42de-b868-e9ab4ef09c4e,701000.00,CREDIT,2024-11-02 09:17:49.773889
a8720f60-aee4-4468-84ea-364f26320c11,231000.00,CREDIT,2024-10-28 11:50:18.773889
7a02edea-4a69-49cf-9b74-912b85cc0fb9,698000.00,DEBIT,2024-10-31 02:05:47.773889
5e455460-46c2-46cd-a476-060bdf2cad24,482000.00,CREDIT,2024-11-01 05:59:10.773889
68b227a8-1e3f-4dbe-957f-3c994ddfece8,992000.00,DEBIT,2024-11-02 23:11:44.773889
6d585017-f37b-4510-a0bf-9fd4d1c4c5b2,190000.00,CREDIT,2024-10-31 02:52:36.773889
ba7576d8-c26c-48cc-a99f-026fdd084664,961000.00,DEBIT,2024-11-03 22:41:05.773889
4ab46c01-f1bd-43fa-ade8-e140d3f77ab4,311000.00,DEBIT,2024-11-02 09:34:22.773889
0518c495-e15e-4988-a090-e81c99117594,80000.00,CREDIT,2024-11-02 02:42:53.773889
523ef3bb-3cb0-4ab2-a945-ae85046b1039,891000.00,CREDIT,2024-11-04 00:59:20.773889
fb05e7fc-4e18-4749-b549-4c7f1e909e10,751000.00,DEBIT,2024-10-30 11:12:46.773889
76113964-4872-402c-ba84-6cdca97f97b2,509000.00,DEBIT,2024-10-30 23:41:50.773889
3e2ad121-fdcf-48ff-8056-6fcf67af6b20,105000.00,CREDIT,2024-10-29 14:15:14.773889
c70d5a82-aef8-42b3-82ec-48e150823325,852000.00,CREDIT,2024-11-02 15:35:34.773889
6514445a-11e6-4a58-831a-69dd963c8108,99000.00,DEBIT,2024-10-29 23:39:25.773889
9974ff10-a795-4caa-930c-a04660077042,879000.00,CREDIT,2024-10-29 16:58:22.773889
9b9f2306-6be6-4d07-a8fd-27dfd2a2048f,991000.00,DEBIT,2024-10-30 14:40:02.773889
e6f49980-49e3-496f-8029-1265ed0b3d16,813000.00,CREDIT,2024-11-03 23:11:22.773889
54ba3170-c239-4a4f-a29d-8a056f2ea8b3,403000.00,CREDIT,2024-10-30 12:29:00.773889
4f15e1b1-06e7-4820-99d2-1548404868d4,72000.00,CREDIT,2024-10-30 01:11:21.773889
c1f5aed8-5f95-43f7-a9b2-a3137200581a,922000.00,CREDIT,2024-11-02 21:37:29.773889
a06d5707-c5cc-49b9-9910-3ea91306db19,738000.00,DEBIT,2024-11-03 18:14:32.773889
9ef866cb-37be-4d41-8661-e24531a92699,136000.00,DEBIT,2024-10-29 18:18:40.773889
81ad34c0-e350-41e8-a79b-376b41bbe0c0,587000.00,CREDIT,2024-11-02 03:18:38.773889
9d732a6d-23fb-47f0-92d8-eee9423d2c89,207000.00,DEBIT,2024-11-03 05:08:11.773889
08417bc7-be92-4bf4-bbf8-f4937ad92278,469000.00,CREDIT,2024-11-03 13:05:42.773889
9a3825b4-9e93-450c-94a5-a394d78e8742,536000.00,CREDIT,2024-11-01 13:28:40.773889
eb6abce5-3338-4a6c-a687-e24edc3ccd27,835000.00,DEBIT,2024-10-28 05:11:13.773889
01e26789-2650-4b39-a944-bfac5ccba269,713000.00,DEBIT,2024-11-01 03:40:33.773889
f9585a8b-b7a9-4173-a78c-684c61922726,489000.00,CREDIT,2024-11-03 04:51:27.773889
096f173c-17f8-481e-9722-31f63f96f4e1,163000.00,DEBIT,2024-11-03 15:04:57.773889
bfb8270a-8c71-40e0-a8dd-45d9acc6181a,557000.00,CREDIT,2024-11-03 20:50:19.773889
0dc64d2c-2b3a-419c-b9fb-9b0cbd6ddfc3,948000.00,CREDIT,2024-10-28 14:55:55.773889
df5afa8f-d22c-41b9-a4e7-30e7fe5d6584,854000.00,CREDIT,2024-11-02 18:46:51.773889
0c76fef8-9a92-42db-9b9f-4ae7674585af,306000.00,CREDIT,2024-11-02 15:38:33.773889
e2c847d4-e633-4770-b8fd-064c86a1cb1e,519000.00,DEBIT,2024-10-31 22:52:23.773889
18e729bd-8e61-4f4a-90ef-55b5ae33d692,778000.00,CREDIT,2024-11-01 18:57:53.773889
28b7e1cd-347e-4b38-bd40-d2f1ba94da29,572000.00,DEBIT,2024-10-31 01:46:01.773889
a523503b-a80d-4398-a765-d7b32a262bd5,790000.00,CREDIT,2024-10-29 05:17:13.773889
05bd8e98-5b07-4814-9535-b7546a742e6c,883000.00,CREDIT,2024-10-30 21:55:51.773889
c6926264-a3d0-41ee-aadd-396cd6383cd5,520000.00,DEBIT,2024-10-31 01:01:10.773889
de82d18d-b1fe-4707-b957-7ec523e05124,786000.00,CREDIT,2024-10-31 22:45:41.773889
56760b9f-01a2-4035-8da8-3c4d0d3c066d,972000.00,DEBIT,2024-11-01 16:23:10.773889
76e762db-b066-4f4c-a703-1c4df5a4e575,695000.00,DEBIT,2024-11-01 08:02:19.773889
01946468-64b2-4ca9-854d-b52a4e908080,234000.00,DEBIT,2024-10-29 21:49:49.773889
5a46b39d-d35a-492c-a0e7-8f260de60664,280000.00,CREDIT,2024-10-31 22:31:03.773889
b851f23d-c7d6-4b9d-88dd-6164b3b44781,447000.00,CREDIT,2024-10-30 11:57:22.773889
8097fb3c-a3c3-4fcb-ac81-81d60d518ac2,847000.00,DEBIT,2024-10-30 13:25:08.773889
7ac1a35c-a472-4331-8837-3d6a76cb0583,460000.00,CREDIT,2024-10-28 23:59:52.773889
8db5ece6-1c56-4fea-b08a-e2ab7df49d6f,465000.00,CREDIT,2024-10-29 16:24:53.773889
0513624c-5a7c-45c0-bbf2-dcba22987f36,362000.00,DEBIT,2024-10-31 19:40:03.773889
d0be38dc-b50f-4292-b87b-cc5939f450a0,865000.00,DEBIT,2024-11-03 23:52:57.773889
b6a5bee3-cab7-4a72-93d5-50d612a4b4dc,125000.00,CREDIT,2024-11-01 10:15:28.773889
444fe059-4eca-4da9-bed6-698046cc2472,945000.00,CREDIT,2024-10-28 08:07:59.773889
1f04e2b4-ce5d-4e19-8eaf-e2a785aec227,889000.00,DEBIT,2024-10-30 10:25:28.773889
4adcdf79-04e6-4bd9-9c6a-115ba22acb9d,148000.00,CREDIT,2024-11-02 23:09:36.773889
c7922965-53fc-48ed-99a4-667d87d3c64d,529000.00,CREDIT,2024-11-02 23:20:10.773889
18ea56bb-772f-45d2-8f15-94234c25d718,527000.00,DEBIT,2024-10-31 16:42:22.773889
0b78f968-b6c2-4603-9ab4-ed8f6a86c216,181000.00,CREDIT,2024-11-02 07:33:23.773889
5397261e-e6e7-40db-9420-55ee133ea699,935000.00,CREDIT,2024-11-03 05:31:32.773889
a85a5361-c85d-4626-8f0c-1ca023bb3a97,148000.00,CREDIT,2024-10-29 03:22:40.773889
1827531b-55f3-4f13-8f63-7c57cf1adf53,658000.00,CREDIT,2024-10-30 18:06:39.773889
2d8a96fa-4f7b-4903-84a9-12489fb4d585,437000.00,DEBIT,2024-11-02 13:37:10.773889
147d32b5-221c-4d8d-87d5-8c0c782f3773,342000.00,DEBIT,2024-11-04 00:46:30.773889
15bd22e4-fee7-4fab-a1df-4a67b9117c8b,703000.00,CREDIT,2024-10-31 13:35:27.773889
7fca1f5a-0b98-45bd-8b6f-c921ff0445f4,507000.00,DEBIT,2024-10-30 11:39:23.773889
03a2625b-b903-4beb-a690-409d67cddbd4,429000.00,CREDIT,2024-10-29 08:29:39.773889
a25b9676-9323-4406-b5e2-6ddba41932be,906000.00,CREDIT,2024-10-30 19:02:04.773889
3c3e5a6a-80b0-457c-8e1f-2c8022824159,261000.00,CREDIT,2024-11-02 15:23:15.773889
6845532a-7da3-4e81-a662-0b97e7e2ae23,606000.00,CREDIT,2024-11-03 09:08:44.773889
11b2e6b7-9a59-4930-a61a-165bb16a5ed9,338000.00,CREDIT,2024-10-28 22:42:39.773889
b10711ae-7f33-4725-9ff6-a8c84f17a029,723000.00,CREDIT,2024-10-31 03:48:32.773889
26e95470-93a7-486c-a68a-f374b3334a03,671000.00,DEBIT,2024-11-03 03:05:04.773889
710065f6-7d1b-49f9-83f5-320cef8f6ea0,140000.00,DEBIT,2024-11-02 23:40:40.773889
9a56b528-c6d1-458d-a67c-1a7c0061bb16,580000.00,DEBIT,2024-10-30 12:13:24.773889
f0d31eaf-a46c-4213-98ee-71f0a59958ad,966000.00,DEBIT,2024-11-03 09:40:21.773889
fcb19c12-9ff9-4661-8a1f-cf966ccfefea,960000.00,DEBIT,2024-10-28 16:13:39.773889
7a0d521f-2b92-4c19-9611-b541ce4e5720,116000.00,DEBIT,2024-11-02 23:58:55.773889
8639b51b-f310-4d88-ad9b-071e420fabc4,13000.00,CREDIT,2024-11-04 00:50:07.773889
c2ff1477-f31a-411d-82b2-c42b798455c4,363000.00,CREDIT,2024-10-31 23:31:36.773889
2bbc03ae-710b-4d1f-b986-63130e695a1b,31000.00,DEBIT,2024-10-31 23:26:27.773889
50e7a293-095c-47eb-ba45-910c6a72b120,212000.00,CREDIT,2024-11-03 09:36:29.773889
ae246af2-6c60-4c1f-bb4a-59d766f557ed,734000.00,DEBIT,2024-11-01 12:20:22.773889
7487f3ff-c13e-4e38-963d-72a6dedb95e9,569000.00,CREDIT,2024-10-30 17:39:28.773889
8535d577-79ac-4ebe-bb92-ac99a40ce30f,461000.00,DEBIT,2024-10-31 12:56:43.773889
1cf29760-47a6-4f1a-8a4d-9e864c1e21cf,179000.00,CREDIT,2024-11-02 20:03:49.773889
12f9a24e-dba6-42c2-9788-d7afcde97e6f,645000.00,CREDIT,2024-10-29 13:44:09.773889
a75c2651-e296-4387-b631-f88658c4aa8a,36000.00,DEBIT,2024-10-28 04:15:59.773889
c68823ef-6c21-4461-aa63-df8bee2c0794,21000.00,CREDIT,2024-10-28 20:12:09.773889
c9b22286-a043-4926-b27c-be2621fcc299,60000.00,DEBIT,2024-10-31 06:05:48.773889
4a44c672-48e7-4aaa-b0d5-08037a1e42fb,150000.00,CREDIT,2024-10-29 19:23:41.773889
fc8f0094-0f1f-4af2-96e7-49d0a27f1589,287000.00,CREDIT,2024-10-30 00:25:20.773889
5e95109c-e92f-4283-8c62-d29d67dfc0e9,924000.00,DEBIT,2024-10-29 18:48:18.773889
2af086de-93ef-4478-b63a-d28a3de5f7c3,956000.00,CREDIT,2024-10-29 15:53:31.773889
80717727-faac-410f-a4c0-4145b0fe1087,543000.00,DEBIT,2024-11-01 18:28:42.773889
7612487e-c818-40ca-bea2-fb575e71fe2d,327000.00,CREDIT,2024-10-29 07:47:17.773889
b3e0a457-f147-4702-a742-fa202c47fd87,408000.00,CREDIT,2024-10-28 04:47:09.773889
49a1f26f-4698-4817-899d-a947387d65e8,966000.00,CREDIT,2024-11-03 21:11:38.773889
0e734a67-0717-4f8e-938f-0cc4dce1f773,923000.00,CREDIT,2024-10-31 09:41:55.773889
91106186-7321-45cf-b375-963580d13175,513000.00,DEBIT,2024-11-01 13:05:47.773889
58522cc6-58bb-4260-8a08-54c6a80c23aa,297000.00,DEBIT,2024-10-30 18:44:41.773889
93e804bf-6357-4b25-9430-3e4cdf1e9a86,567000.00,CREDIT,2024-10-29 07:12:15.773889
2ff598e8-d496-4a79-ace8-9d5a6b913bbd,966000.00,CREDIT,2024-10-30 00:16:48.773889
a034db39-e989-4c13-9b5d-ac069f62f899,200000.00,DEBIT,2024-11-03 20:28:02.773889
b2992df5-5919-4bd1-936d-5ca452156f8f,996000.00,CREDIT,2024-11-01 16:33:40.773889
fd14b1ed-19a7-42d0-bc2b-ebc89b2dea89,998000.00,CREDIT,2024-11-02 01:22:02.773889
2ff7596e-23cd-4d0f-9f26-2d1d1d97e41e,830000.00,DEBIT,2024-10-29 08:58:46.773889
8036de54-94fe-4284-8ba3-030b639a339e,442000.00,CREDIT,2024-10-29 20:29:48.773889
1bc64ff1-1070-470f-bd9e-c13f583dae2e,192000.00,DEBIT,2024-11-01 18:26:25.773889
105c6996-dde9-4fda-ba1a-7032cb57a979,98000.00,DEBIT,2024-10-29 07:58:04.773889
1717c91e-32c6-411b-998c-e98591341993,232000.00,CREDIT,2024-10-29 03:05:39.773889
c9943889-a929-43e3-af78-8757eeb7fa96,848000.00,CREDIT,2024-11-03 16:58:27.773889
be79db6a-f1f1-4ecd-ade1-9456863e6d5b,500000.00,DEBIT,2024-11-02 06:29:55.773889
3ea3aef7-504d-47ca-816e-ddad70f56e42,666000.00,DEBIT,2024-11-01 18:33:32.773889
9cf1e865-8bde-4488-9b73-380efb95f2e2,407000.00,DEBIT,2024-10-29 19:06:16.773889
5720efc1-bfd8-4cf7-ae49-c928bb4951eb,357000.00,DEBIT,2024-11-02 20:02:15.773889
46dc2b22-885a-4247-9697-93f1210e02e8,702000.00,DEBIT,2024-11-03 11:12:06.773889
37e0b129-4a60-408d-97b9-374a549697cf,930000.00,CREDIT,2024-10-29 01:31:58.773889
7eac0864-4140-4373-a7d1-9baaec70c912,201000.00,CREDIT,2024-11-02 22:28:35.773889
832c6b14-ea05-4ae8-8551-c48150124275,52000.00,CREDIT,2024-11-02 12:44:28.773889
baecf74b-9c58-47aa-a187-9d9b56ddea09,541000.00,DEBIT,2024-11-03 14:21:47.773889
efc884be-3dc5-4f85-b697-ff66871b58c8,586000.00,CREDIT,2024-10-28 22:06:54.773889
3baf73c4-46b0-4f64-8cbf-45e495361ce9,293000.00,CREDIT,2024-10-31 20:32:47.773889
f6c562d8-2981-4094-abb6-0096a86991d4,33000.00,DEBIT,2024-10-29 21:01:17.773889
90c72fca-8c61-4185-9818-e61f576afddc,856000.00,DEBIT,2024-11-02 18:37:44.773889
31179e65-46ac-4863-97ce-2755a7448b19,525000.00,CREDIT,2024-10-30 09:31:56.773889
269029d3-2ffd-4d23-b016-24c6ce4158b4,236000.00,CREDIT,2024-11-02 19:11:40.773889
e3aff50d-3466-4a6f-845d-59522095c1cb,25000.00,CREDIT,2024-11-03 02:50:02.773889
1f15f3b0-0869-4220-9085-0cf9a71a2d60,570000.00,DEBIT,2024-10-29 04:44:00.773889
9329b167-ba5e-4239-a773-c8a206de6548,90000.00,DEBIT,2024-10-29 21:10:11.773889
fb5e10a0-178c-42cb-b135-ac0f3e2ff75e,740000.00,CREDIT,2024-11-01 08:37:17.773889
0bd92f6a-5b0d-46e4-b2fe-4acbfa38c9aa,612000.00,CREDIT,2024-11-01 08:48:22.773889
f5bd1075-d197-4e1a-989a-1727e3c7e35f,512000.00,DEBIT,2024-11-03 12:09:51.773889
66262073-5526-4762-9c93-8dcaed06def5,945000.00,DEBIT,2024-11-03 11:32:13.773889
4082968a-e1d7-4a1e-ac9a-f59f4189e7ea,324000.00,DEBIT,2024-10-28 19:34:34.773889
5ebbd114-0150-43fd-bba3-2b0beeebd73b,540000.00,CREDIT,2024-10-31 07:54:30.773889
31a17841-a6a3-43f1-b2bb-47afaaeb0ca5,789000.00,DEBIT,2024-11-02 18:57:10.773889
81695681-2360-44e8-8e41-c0858ff99690,214000.00,CREDIT,2024-10-29 02:30:30.773889
9284df46-b86c-4168-9a15-6db6aaedd8e5,649000.00,CREDIT,2024-10-30 11:23:53.773889
42939644-548f-4a88-bebd-80178c6e0257,950000.00,DEBIT,2024-11-03 09:24:40.773889
0b9a6b94-c779-4298-8f93-cb6865d72839,67000.00,CREDIT,2024-10-30 01:57:25.773889
d17ff674-adde-48ac-b8eb-e2a1a7266f44,631000.00,CREDIT,2024-10-30 20:48:02.773889
1cbadf4d-ddb0-4f01-8a63-9e048538496a,653000.00,CREDIT,2024-11-02 18:20:35.773889
4a774e4e-91f5-452c-967c-0f8a490b83df,780000.00,DEBIT,2024-11-01 14:48:30.773889
62be56d2-0c89-464a-b03f-618ff56f6d76,518000.00,CREDIT,2024-10-31 16:38:36.773889
c4d1f4a1-e0a2-46a2-95bc-fc3ae8863ed6,529000.00,CREDIT,2024-11-02 16:44:29.773889
f7e5049d-5a1e-4a7f-bbc1-3ce82c43e717,38000.00,CREDIT,2024-10-31 06:42:24.773889
3729726a-9395-4dae-8d47-f4b8ae0ad40a,218000.00,CREDIT,2024-11-04 00:31:03.773889
1bf291e4-ecc2-4839-968e-575f6e8f5362,998000.00,CREDIT,2024-11-03 13:09:10.773889
e717ed30-4eb9-423d-937b-ce04c0f9f732,970000.00,DEBIT,2024-10-31 17:56:00.773889
3db7660d-2399-4ee7-982a-7d840793f650,659000.00,DEBIT,2024-11-02 14:40:42.773889
1afceb60-9e5a-4a9b-99b2-56625a77808d,954000.00,CREDIT,2024-10-30 06:38:03.773889
e90b7653-42fd-4da5-9752-b59e95203a58,564000.00,DEBIT,2024-10-28 15:45:17.773889
80f51e17-5ef6-4e79-b6f9-e3ac3cac6c6a,808000.00,CREDIT,2024-10-28 16:10:41.773889
34a24622-ee60-4c2b-bc85-73794da8b56d,911000.00,DEBIT,2024-11-02 23:27:29.773889
08d5df05-06eb-4bb4-b934-9239a717fd41,58000.00,CREDIT,2024-11-04 00:27:15.773889
d89ba78e-a884-4dd5-84e5-0ba32efcc8c3,747000.00,CREDIT,2024-10-30 22:38:58.773889
6c085db6-9ac3-433a-9dbb-4ce4c5222cb3,650000.00,DEBIT,2024-10-30 18:40:32.773889
8d37dae2-9eb2-4321-86d1-f4c9708f0688,381000.00,CREDIT,2024-10-31 07:19:14.773889
29181b66-96b2-4279-9733-66ac6494d5bd,560000.00,CREDIT,2024-11-01 15:53:31.773889
ae5eb0fd-2678-4a6a-8f48-52a1c4be15ba,154000.00,CREDIT,2024-11-02 06:22:54.773889
888d6bb1-247f-4c70-a294-1c9339ecfba9,850000.00,CREDIT,2024-11-01 09:17:50.773889
9ad4fbf0-42c4-4bdf-b312-ed2e4e8a572f,821000.00,CREDIT,2024-10-31 13:07:48.773889
2b8b8be3-9101-40b9-ac68-8ca84f552c3e,772000.00,CREDIT,2024-10-28 06:32:59.773889
67babe14-48ec-487d-b0bd-68eaad4e8781,301000.00,CREDIT,2024-10-30 19:24:13.773889
50d254eb-3f4b-403a-83c5-5065eefab964,985000.00,DEBIT,2024-10-31 15:11:26.773889
e5a7178e-af33-49b9-8252-bd6858a89eea,767000.00,DEBIT,2024-10-31 22:34:44.773889
06f37b9f-8289-4e1a-bfee-f20a4d6cc9db,303000.00,DEBIT,2024-10-28 04:56:28.773889
f62ed247-79c9-4cc8-97ba-468ad1862556,668000.00,DEBIT,2024-10-28 12:54:02.773889
aa997231-835a-47fc-a406-ffcfcbc6d308,584000.00,DEBIT,2024-10-28 08:09:21.773889
0e28273b-c123-4f5d-ba47-b427683fef6b,753000.00,DEBIT,2024-10-31 09:43:35.773889
28ab9277-5f41-40eb-ae79-7162b3582749,894000.00,DEBIT,2024-11-02 00:47:04.773889
ec7fad9b-f891-41e4-8f43-897a12797ec4,479000.00,DEBIT,2024-10-28 20:56:52.773889
7785a387-f388-471b-be57-a0add40347bb,213000.00,DEBIT,2024-10-29 20:04:35.773889
3fd5eb25-64dd-4a5b-a0e4-d577af310933,555000.00,CREDIT,2024-10-31 09:52:54.773889
bf322c3d-5db5-4d38-b1e2-19c409607731,293000.00,DEBIT,2024-11-03 05:38:32.773889
7f8f57a5-7e60-4901-a233-fb85940180ef,560000.00,DEBIT,2024-10-29 22:47:26.773889
30dae986-3b08-4987-9673-225fa51b55e3,174000.00,DEBIT,2024-11-01 20:25:32.773889
207249c6-4008-41ac-898a-3187617ba480,247000.00,CREDIT,2024-11-02 12:49:45.773889
b0fd6f09-f7d6-4b15-bd3e-1ded1589aba8,660000.00,CREDIT,2024-11-01 23:14:32.773889
441aca04-fff9-4acd-b400-fe4220d98c24,932000.00,CREDIT,2024-11-02 01:04:46.773889
f694a205-2ecb-40e4-83e1-ea9b93ffe643,606000.00,CREDIT,2024-11-03 16:50:03.773889
1a7f616a-f906-444c-950f-19fa96e2df50,237000.00,CREDIT,2024-10-28 16:07:31.773889
bd6ac429-cf58-4fef-a1cb-8131fd74ff5c,398000.00,DEBIT,2024-10-30 09:29:06.773889
814e2e09-33a2-4103-a100-ca773703e552,657000.00,CREDIT,2024-10-29 08:54:29.773889
60726b7e-f344-43b5-a6c3-62f6a8fa5647,581000.00,CREDIT,2024-10-29 20:36:00.773889
855380a8-e6ac-4084-865b-1371c4bb5028,984000.00,DEBIT,2024-11-02 02:36:15.773889
687d7d52-53f0-4c80-9c4e-1a9bb7d8f89d,848000.00,DEBIT,2024-11-02 19:09:17.773889
2305345c-3329-4f4d-95d9-25d3f47d481c,834000.00,DEBIT,2024-10-29 09:27:26.773889
70ebb9c5-0217-4ca6-8277-543aa59b8962,634000.00,DEBIT,2024-10-29 17:16:24.773889
207f6870-a994-4e9e-aafb-6c2b84ccfdf3,698000.00,DEBIT,2024-10-31 11:26:03.773889
77ef5808-5f35-43a0-af5a-308d6f8b58b0,705000.00,CREDIT,2024-10-29 12:11:49.773889
0ec066d9-4e0f-4329-8ae5-05e9f4df325e,246000.00,CREDIT,2024-10-31 10:55:13.773889
da45b2e2-48f0-46a6-b31d-70c5e72777ea,490000.00,DEBIT,2024-10-31 07:06:34.773889
3572e146-5c3e-4a41-a3a7-24d8e9bf0084,97000.00,CREDIT,2024-10-30 11:49:53.773889
8fb64b1e-8629-42bb-a203-1d9350effc52,637000.00,CREDIT,2024-10-29 10:48:38.773889
bf0cfb79-94c5-4df1-842f-efeed401b925,803000.00,CREDIT,2024-10-29 04:58:23.773889
b03a5bf1-6cfb-47fd-82e7-23845e71d307,905000.00,CREDIT,2024-10-28 08:12:11.773889
7597ecd3-5b57-42f7-8350-fc37ef254330,680000.00,DEBIT,2024-10-29 05:04:48.773889
052c57d2-276c-4a9a-b00d-7c88906000cb,797000.00,CREDIT,2024-10-31 08:27:38.773889
